Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
4T6WPYIH,journalArticle,2012,"Guilherme, S.; Gaivão, I.; Santos, M. A.; Pacheco, M.",DNA damage in fish (Anguilla anguilla) exposed to a glyphosate-based herbicide -- elucidation of organ-specificity and the role of oxidative stress.,Mutation research,,0027-5107,10.1016/j.mrgentox.2011.10.017,,"Organophosphate herbicides are among the most dangerous agrochemicals for the aquatic environment. In this context, Roundup(®), a glyphosate-based herbicide,  has been widely detected in natural water bodies, representing a potential threat  to non-target organisms, namely fish. Thus, the main goal of the present study  was to evaluate the genotoxic potential of Roundup(®) in the teleost fish  Anguilla anguilla, addressing the possible causative involvement of oxidative  stress. Fish were exposed to environmentally realistic concentrations of this  herbicide (58 and 116 μgL(-1)) during one or three days. The standard procedure  of the comet assay was applied to gill and liver cells in order to determine  organ-specific genetic damage. Since liver is a central organ in xenobiotic  metabolism, nucleoids of hepatic cells were also incubated with a lesion-specific  repair enzyme (formamidopyrimidine DNA glycosylase - FPG), in order to recognise  oxidised purines. Antioxidants were determined in both organs as indicators of  pro-oxidant state. In general, both organs displayed an increase in DNA damage  for the two Roundup(®) concentrations and exposure times, although liver showed  to be less susceptible to the lower concentration. The enzyme-modified comet  assay showed the occurrence of FPG-sensitive sites in liver only after a 3-day  exposure to the higher Roundup(®) concentration. The antioxidant defences were in  general unresponsive, despite a single increment of catalase activity in gills  (116 μgL(-1), 3-day) and a decrease of superoxide dismutase activity in liver (58  μgL(-1), 3-day). Overall, the mechanisms involved in Roundup(®)-induced DNA  strand-breaks showed to be similar in both organs. Nevertheless, it was  demonstrated that the type of DNA damage varies with the concentration and  exposure duration. Hence, after 1-day exposure, an increase on pro-oxidant state  is not a necessary condition for the induction of DNA-damaging effects of  Roundup(®). By increasing the duration of exposure to three days, ROS-dependent  processes gained preponderance as a mechanism of DNA-damage induction in the  higher concentration.",18/03/2012,01/03/2024 5:20,01/03/2024 5:20,,01-Sep,,01-Feb,743,,Mutat Res,,,,,,,,eng,© 2011 Elsevier B.V. All rights reserved.,,,,,,Place: Netherlands PMID: 22266476,,,,"Animals; Antioxidants/metabolism; Glyphosate; Water Pollutants, Chemical/*toxicity; Glycine/*analogs & derivatives/toxicity; Fishes/genetics; Oxidative Stress/*physiology; *DNA Damage; Dose-Response Relationship, Drug; Herbicides/toxicity; Reactive Oxygen Species/metabolism; Comet Assay; Mutagens/*toxicity; Anguilla/*genetics; Gills/drug effects; Liver/drug effects; Organ Specificity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UE2W2PV4,journalArticle,2015,"Belanger, Rachelle M.; Peters, Tyler J.; Sabhapathy, Gita S.; Khan, Sana; Katta, Juhi; Abraham, Noor K.",Atrazine exposure affects the ability of crayfish (Orconectes rusticus) to localize a food odor source.,Archives of environmental contamination and toxicology,,1432-0703 0090-4341,10.1007/s00244-015-0142-y,,"Environmental pollutants, found in aquatic ecosystems, have been shown to have an effect on olfactory-mediated behaviors including feeding, mate attraction, and  other important social behaviors. Crayfish are polytrophic, meaning that they  feed on and become prey for all levels of the aquatic food web as well as are  also important for the transfer of energy between benthic and terrestrial food  webs. Because crayfish are a keystone species, it is important to investigate any  factors that may affect their population size. Crayfish are active at night and  rely heavily on their sensory appendages (e.g., antennulues, maxillipeds, and  pereopods) to localize food sources. In this experiment, we investigated the  effects of atrazine (ATR) exposure on the chemosensory responses of male and  female crayfish to food odors. We exposed crayfish to environmentally relevant,  sublethal levels of ATR [80 ppb (µg/L)] for 72 h and then examined the behavioral  responses of both ATR-treated and control crayfish to food odor delivered from  one end of a test arena. We used Noldus Ethovision XT software to measure odor  localization and locomotory behaviors of crayfish in response to food (fish)  odor. We found that control crayfish spent more time in the proximal region of  the test arena and at the odor source compared with ATR-treated crayfish.  Furthermore, there were no differences in the time spent moving and not moving,  total distance travelled in the tank, and walking speed (cm/s) when control and  ATR-treated crayfish were compared. Overall, this indicates that acute ATR  exposure alters chemosensory abilities of crayfish, whereas overall motor  function remains unchanged.",2015-05,01/03/2024 5:20,01/03/2024 5:20,,636-645,,4,68,,Arch Environ Contam Toxicol,,,,,,,,eng,,,,,,,Place: United States PMID: 25712392,,,,"Male; Animals; Female; Food Chain; Water Pollutants, Chemical/*toxicity; Atrazine/*toxicity; Astacoidea; Feeding Behavior/*drug effects; Odorants/*analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRH3DPMY,journalArticle,2021,"Sachi, Ivelise Teresa de Castro; Bonomo, Marina Marques; Sakuragui, Marise Margareth; Modena, Pamela Zaganin; Paulino, Marcelo Gustavo; Carlos, Rose Maria; Fernandes, João Batista; Fernandes, Marisa Narciso",Biochemical and morphological biomarker responses in the gills of a Neotropical fish exposed to a new flavonoid metal-insecticide.,Ecotoxicology and environmental safety,,1090-2414 0147-6513,10.1016/j.ecoenv.2020.111459,,"The flavonoid metal-insecticide [Mg(hesp)(2)(phen)], denominated MgHP, has high potential for controlling agricultural pests. If applied in large scale, it may  reach aquatic ecosystems and be harmful to the biota. This study evaluated the  effects of MgHP in the gills of the Neotropical fish, Prochilodus lineatus by  determining the activity of superoxide dismutase (SOD), catalase (CAT),  glutathione peroxidase (GPx) and glutathione s-transferase (GST), and the levels  of glutathione (GSH) and lipid peroxidation (LPO) after 24 and 96 h exposure to  0, 1, 10, 100 and 1000 μg L(-1). The histopathological changes with emphases to  mitochondria-rich cells (MRC) were evaluated as well. After 24 h exposure the  enzyme activities and the GSH and LPO levels were unchanged however, after 96 h  exposure to high MgHP concentration (1000 μg L(-1)), the GST activity and GSH  levels increased. Oxidative stress measured as LPO levels did not occur after  MgHP exposure in both periods. Gill tissue alterations increased after MgHP  exposure to 10, 100 and 1000 μg L(-1). Cellular atrophy, pillar cells changes,  filament epithelium hyperplasia and hypertrophy, lamellar epithelium hyperplasia  were the most frequent histopathology. MRC in the filament epithelium decreased  after exposure to 24 h and increased after 96 h indicating possible transitory  osmo-ionic disruption. P. lineatus exhibited high tolerance to MgHP. The  increased GST activity and GSH levels after 96 h exposure suggested possible MgHP  accumulation and concentration- and time-dependent response. Histopathology in  the gills of exposed fish occurred at high MgHP concentrations. These results  suggested that the MgHP into water, at high concentrations, affect the gills by  changing GST activity, GSH levels and histology being useful biomarkers for MgHP  water contamination.",15/01/2021,01/03/2024 5:20,01/03/2024 5:20,,111459,,,208,,Ecotoxicol Environ Saf,,,,,,,,eng,Copyright © 2020 Elsevier Inc. All rights reserved.,,,,,,Place: Netherlands PMID: 33069948,,,,"Animals; Ecosystem; Insecticides/*toxicity; Fishes/*physiology; Biomarkers/metabolism; Glutathione Transferase/metabolism; Catalase/metabolism; Oxidative Stress/drug effects; Superoxide Dismutase/metabolism; Glutathione Peroxidase/metabolism; Antioxidant defense system; Histopathology; Mitochondria-rich cells; Lipid Peroxidation/drug effects; Prochilodus lineatus; Glutathione/metabolism; Characiformes/metabolism; Flavonoids/metabolism; Gills/*drug effects; Glutathione; Glutathione-S-transferase; Metals/metabolism; Water Pollutants, Chemical/metabolism/*toxicity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9DXAWTT3,journalArticle,2014,"Zheng, Nan; Cheng, Jiagao; Zhang, Wei; Li, Weihua; Shao, Xusheng; Xu, Zhiping; Xu, Xiaoyong; Li, Zhong","Binding difference of fipronil with GABAARs in fruitfly and zebrafish: insights from homology modeling, docking, and molecular dynamics simulation studies.",Journal of agricultural and food chemistry,,1520-5118 0021-8561,10.1021/jf503851z,,"Fipronil, which targets GABAA receptors (GABAARs), is the first phenylpyrazole insecticide widely used in crop protection and public hygiene. However, its high  toxicity on fishes greatly limited its applications. In the present study, a  series of computational methods including homology modeling, docking, and  molecular dynamics simulation studies were integrated to explore the binding  difference of fipronil with GABAARs from fruitfly and zebrafish systems. It was  found that, in the zebrafish system, the H-bond between 6'Thr and fipronil  exerted key effects on the recognition of fipronil, which was absent in the  fruitfly system. On the other hand, in the fruitfly system, strong electrostatic  interaction between 2'Ala and fipronil was favorable to the binding of fipronil  but detrimental to the binding in the zebrafish system. These findings marked the  binding difference of fipronil with different GABAARs, which might be helpful in  designing selective insecticides against pests instead of fishes.",05/11/2014,01/03/2024 5:20,01/03/2024 5:20,,10646-10653,,44,62,,J Agric Food Chem,,,,,,,,eng,,,,,,,Place: United States PMID: 25302733,,,,"Animals; fipronil; Amino Acid Sequence; Molecular Sequence Data; Sequence Alignment; Zebrafish/genetics/*metabolism; docking; Drosophila Proteins/*chemistry/genetics/metabolism; Drosophila/chemistry/genetics/*metabolism; GABAA receptors; homology modeling; Hydrogen Bonding; Insecticides/*chemistry/metabolism; Molecular Docking Simulation; molecular dynamics simulation; Molecular Dynamics Simulation; Protein Binding; Pyrazoles/*chemistry/metabolism; Receptors, GABA-A/*chemistry/metabolism; Zebrafish Proteins/*chemistry/genetics/metabolism",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84TPR5B4,journalArticle,2020,"da Silva Barreto, Juliano; de Melo Tarouco, Fabio; da Rosa, Carlos Eduardo",Chlorothalonil causes redox state change leading to oxidative stress generation in Danio rerio.,"Aquatic toxicology (Amsterdam, Netherlands)",,1879-1514 0166-445X,10.1016/j.aquatox.2020.105527,,"A diverse range of chemicals are used in agriculture to increase food production on a large scale, and among them is the use of pesticides such as chlorothalonil,  a broad-spectrum fungicide used in the control of foliar fungal diseases. This  study aimed to elucidate the effects of chlorothalonil on biochemical biomarkers  of oxidative stress in tissues of the fish Danio rerio. To achieve this, animals  were exposed for 4 and 7 days, to nominal concentrations of chlorothalonil at 0  μg/L (DMSO, 0.001%), 0.1 μg/L and 10 μg/L, and after the exposure period, the  tissues (gills and liver) were removed for biochemical analysis. Antioxidant  capacity against peroxyl radicals (ACAP) and enzyme activities, such as  superoxide dismutase (SOD), catalase (CAT), glutathione S-transferase (GST) and  glutamate cysteine ligase (GCL), were evaluated in both tissues. In addition, the  concentration of reactive oxygen species (ROS), reduced glutathione (GSH) and  lipid peroxidation (LPO) levels were also analysed. A significant increase in ROS  concentration, ACAP levels, GST and GCL activities and a significant reduction of  LPO levels in gills exposed to the highest concentration were observed after 4  days. However, there was a significant reduction of ACAP and CAT activity, as  well as a significant increase of GST activity and LPO levels in gills exposed to  the lower concentration after 7 days. The liver was less affected, presenting a  significant reduction in CAT activity and LPO levels after 4 days. However, a  significant increase in SOD activity and LPO levels occurred after 7 days. These  results indicate that chlorothalonil, after 4 days, caused activation of the  antioxidant defence system in gills of animals exposed to the highest  concentration. However, after 7 days, the lowest concentration of this compound  caused oxidative stress in this same organ. Also, the results show that gills  were more affected than the liver, probably because gills can be involved in  chlorothalonil metabolisation. Therefore, it is possible that the liver could be  exposed to lower chlorothalonil concentrations or less toxic metabolites due to  the metabolism taking place in the gills.",2020-08,01/03/2024 5:20,01/03/2024 5:20,,105527,,,225,,Aquat Toxicol,,,,,,,,eng,Copyright © 2020 Elsevier B.V. All rights reserved.,,,,,,Place: Netherlands PMID: 32599436,,,,"Pesticides; Animals; Fish; Biomarkers; Glutathione Transferase/metabolism; Catalase/metabolism; Superoxide Dismutase/metabolism; Glutathione Peroxidase/metabolism; Antioxidant defense system; Water Pollutants, Chemical/*toxicity; Fungicide; Oxidative Stress/*drug effects; Zebrafish/*metabolism; Fungicides, Industrial/*toxicity; Lipid Peroxidation/drug effects; Nitriles/*toxicity; Antioxidants/*metabolism; Glutathione/metabolism; Gills/drug effects/enzymology; Peroxides/metabolism",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZW6LKDFJ,journalArticle,2020,"Pereira, Cassilda; Rodrigues, Inês S.; Pereira, Liliana M. G.; Lisboa, Johnny; Pinto, Rute D.; Araújo, Leonor; Oliveira, Pedro; Benz, Roland; Dos Santos, Nuno M. S.; do Vale, Ana",Role of AIP56 disulphide bond and its reduction by cytosolic redox systems for efficient intoxication.,Cellular microbiology,,1462-5822 1462-5814,10.1111/cmi.13109,,"Apoptosis-inducing protein of 56 kDa (AIP56) is a major virulence factor of Photobacterium damselae subsp. piscicida, a gram-negative pathogen that infects  warm water fish species worldwide and causes serious economic losses in  aquacultures. AIP56 is a single-chain AB toxin composed by two domains connected  by an unstructured linker peptide flanked by two cysteine residues that form a  disulphide bond. The A domain comprises a zinc-metalloprotease moiety that  cleaves the NF-kB p65, and the B domain is involved in binding and  internalisation of the toxin into susceptible cells. Previous experiments  suggested that disruption of AIP56 disulphide bond partially compromised  toxicity, but conclusive evidences supporting the importance of that bond in  intoxication were lacking. Here, we show that although the disulphide bond of  AIP56 is dispensable for receptor recognition, endocytosis, and membrane  interaction, it needs to be intact for efficient translocation of the toxin into  the cytosol. We also show that the host cell thioredoxin reductase-thioredoxin  system is involved in AIP56 intoxication by reducing the disulphide bond of the  toxin at the cytosol. The present study contributes to a better understanding of  the molecular mechanisms operating during AIP56 intoxication and reveals common  features shared with other AB toxins.",2020-01,01/03/2024 5:20,01/03/2024 5:20,,e13109,,1,22,,Cell Microbiol,,,,,,,,eng,© 2019 John Wiley & Sons Ltd.,,,,,,Place: India PMID: 31454143,,,,"Male; Animals; Mice; Photobacterium damselae subsp. piscicida; Cells, Cultured; Mice, Inbred C57BL; Endocytosis; *Disulfides; *Oxidation-Reduction; AB toxins; Apoptosis Regulatory Proteins/*chemistry/metabolism; Bacterial Toxins/*metabolism; Cytosol/*metabolism; disulphide bond; Fishes/microbiology; Macrophages/drug effects; Photobacterium/*metabolism/pathogenicity; thioredoxin reductase-thioredoxin system; Thioredoxin-Disulfide Reductase/antagonists & inhibitors/metabolism; Virulence Factors/metabolism",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFQZK847,journalArticle,2019,"Hu, Tianjian; Zhang, Lingzhi; Wang, Wei; Yang, Dahai; Xiao, Jingfan; Zhang, Yuanxing; Liu, Xiaohong; Liu, Qin",Edwardsiella piscicida Enters Nonphagocytic Cells via a Macropinocytosis-Involved Hybrid Mechanism.,Journal of bacteriology,,1098-5530 0021-9193,10.1128/JB.00548-18,,"Edwardsiella piscicida is an important pathogen that infects a wide range of hosts from fish to human. Recent studies demonstrated that E. piscicida can  invade and survive within multiple nonphagocytic cells, but the internalization  mechanism remains poorly understood. Here, we used HeLa cells as a nonphagocytic  cell model to investigate the endocytic strategy used by the pathogenic E.  piscicida isolate EIB202. Using a combination of optical and electron microscopy,  we observed obvious membrane ruffles and F-actin rearrangements in HeLa cells  after EIB202 infection. We also revealed that EIB202 internalization  significantly depended on the activity of Na(+)/H(+) exchangers and multiple  intracellular signaling events related to macropinocytosis, suggesting that E.  piscicida utilizes the host macropinocytosis pathway to enter HeLa cells.  Further, using inhibitory drugs and shRNAs to block specific endocytic pathways,  we found that a caveolin-dependent but not clathrin-dependent pathway is involved  in E. piscicida entry and that its entry requires dynamin and membrane  cholesterol. Together, these data suggest that E. piscicida enters nonphagocytic  cells via macropinocytosis and caveolin-dependent endocytosis involving  cholesterol and dynamin, improving the understanding of how E. piscicida  interacts with nonphagocytic cells.IMPORTANCE Bacterial internalization is the  first step in breaking through the host cell defense. Therefore, studying the  mechanism of bacterial internalization improves the understanding of the  pathogenic mechanism of bacteria. In this study, the internalization process on  nonphagocytic cells by Edwardsiella piscicida was evaluated. Our results showed  that E. piscicida can be internalized into nonphagocytic cells via  macropinocytosis and caveolin-mediated endocytosis, and that cholesterol and  dynamin are involved in this process. These results reveal a new method for  inhibiting E. piscicida infection, providing a foundation for further studies of  bacterial pathogenicity.",01/03/2019,01/03/2024 5:20,01/03/2024 5:20,,,,5,201,,J Bacteriol,,,,,,,,eng,Copyright © 2019 American Society for Microbiology.,,,,,,Place: United States PMID: 30530518  PMCID: PMC6379576,,,,"Humans; Signal Transduction; Edwardsiella/*physiology; Edwardsiella piscicida; *Endocytosis; Actins/metabolism; Caveolins/metabolism; Cholesterol/metabolism; Dynamins/metabolism; endocytosis; Epithelial Cells/*microbiology/ultrastructure; HeLa Cells; internalization; macropinocytosis; Microscopy; Microscopy, Electron; nonphagocytic cells; Sodium-Hydrogen Exchangers/metabolism",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2P5BKM,journalArticle,2021,"Tang, Chen; Zhu, Yue; Laziyan, Yibimu; Yang, Chunyan; He, Chengyong; Zuo, Zhenghong",Long-term exposure to cyprodinil causes abnormal zebrafish aggressive and antipredator behavior through the hypothalamic-pituitary-interrenal axis.,"Aquatic toxicology (Amsterdam, Netherlands)",,1879-1514 0166-445X,10.1016/j.aquatox.2021.106002,,"Cyprodinil, one of the main pyrimidinamine fungicides, has been used to control fungal diseases in plants and vegetables worldwide. Previous studies have  investigated the influences of cyprodinil on the developmental and reproductive  toxicity of fish. However, it remains unknown whether it affects fish behaviors  and the underlying mechanisms. In our current study, zebrafish, an ideal model  animal for behavioral studies, were exposed to cyprodinil from fertilization to  240 days postfertilization at 0.1 μg/L (environmentally relevant concentration)  and 1, 10 μg/L. Firstly, we observed that aggressive behavior of zebrafish was  significantly enhanced after exposure to 0.1-10 μg/L cyprodinil and antipredator  behavior was decreased after exposure. Cyprodinil exposure altered the  adrenocorticotropic hormone and cortisol levels, which regulate cortisol  homeostasis and were significantly reduced in all exposure groups (0.1-10 μg/L).  In addition, most of the key genes in the hypothalamic-pituitary-interrenal gland  axis, such as corticotropin-releasing hormone and melanocortin 2 receptor, were  downregulated significantly in all exposure groups, which was consistent with the  hormone levels. In addition, in the hypothalamus, the number of apoptotic cells  increased in a dose-dependent manner in the cyprodinil exposure groups. Moreover,  these changes were potentially responsible for the increased aggression of  zebrafish during the mirror-like aggressive test and for the reduced antipredator  behavior during the predator avoidance test. Overall, the data provided herein  further our understanding of cyprodinil toxicity and can be used to assess the  ecological effects of cyprodinil on the induction of abnormal behaviors at the  environmental level.",2021-12,01/03/2024 5:20,01/03/2024 5:20,,106002,,,241,,Aquat Toxicol,,,,,,,,eng,Copyright © 2021 Elsevier B.V. All rights reserved.,,,,,,Place: Netherlands PMID: 34717145,,,,"Animals; Zebrafish; Aggression; Hydrocortisone; Pyrimidines; *Water Pollutants, Chemical/toxicity; *Zebrafish; Aggressive behavior; Antipredator behavior; Cyprodinil; Hypothalamic–pituitary–interrenal axis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QXM9X64K,journalArticle,2010,"Farmen, E.; Olsvik, P. A.; Berntssen, M. H. G.; Hylland, K.; Tollefsen, K. E.",Oxidative stress responses in rainbow trout (Oncorhynchus mykiss) hepatocytes exposed to pro-oxidants and a complex environmental sample.,Comparative biochemistry and physiology. Toxicology & pharmacology : CBP,,1532-0456,10.1016/j.cbpc.2010.01.008,,"A wide range of pollutants in the aquatic environment have the capacity to induce toxic effects expressed as cellular oxidative stress. In the current study, the  potential of an in vitro toxicity testing system was therefore investigated using  rainbow trout (Oncorhynchus mykiss) hepatocytes to assess different endpoints of  oxidative stress. The pro-oxidants CuSO(4) and paraquat were used as models for  comparison to a complex environmental sample. Results following 6, 24, 48 and 96h  exposure to different concentrations of these substances show cellular effects on  intracellular ROS formation, glutathione levels and redox status, expression of  the antioxidant enzymes superoxide dismutase, catalase, glutathione peroxidase,  glutathione reductase, gamma-glutamyl-cysteine synthetase (GCS) and thioredoxin,  as well as cytotoxicity parameters. The most consistent effects (maximum values  within brackets), observed in dose and time parameters for both model compounds  and environmental sample, were the depletion of total glutathione (9.4% of  control), induced levels of oxidized glutathione (695% of control), and gene  expression regulation depicted relative to the control gene beta-actin of GCS  mRNA (239% of control) and catalase (29% of control). In conclusion, the  responses on several antioxidant defence system parameters demonstrated the  validity of the in vitro toxicity testing system. Not only could multiple effects  be detected at sub-lethal exposure concentrations, but these effects also gave  valuable insight to the toxic mechanisms at the molecular level.",2010-05,01/03/2024 5:20,01/03/2024 5:20,,431-438,,4,151,,Comp Biochem Physiol C Toxicol Pharmacol,,,,,,,,eng,Copyright 2010 Elsevier Inc. All rights reserved.,,,,,,Place: United States PMID: 20116453,,,,"Animals; Oncorhynchus mykiss; Biomarkers/metabolism; Oxidative Stress/drug effects; Water Pollutants, Chemical/*toxicity; Paraquat/*toxicity; Gene Expression/drug effects; RNA, Messenger/metabolism; Gene Expression Profiling; Cell Survival/drug effects; Complex Mixtures; Copper Sulfate/*toxicity; Glutathione/genetics/metabolism; Hepatocytes/*drug effects/metabolism; Oxidants/*toxicity; Oxidoreductases/genetics/metabolism",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4GY3DDHL,journalArticle,2023,"Ray, Suryapratap; Shaju, Sanjana Thanjan",Bioaccumulation of pesticides in fish resulting toxicities in humans through food chain and forensic aspects.,"Environmental analysis, health and toxicology",,2671-9525,10.5620/eaht.2023017,,"A crucial component for agricultural productivity is pesticide application. Increased usage of pesticides has significantly increased agricultural output,  reduced grain losses in storage, and overall enhanced human wellbeing. Globally,  every year approximately 3 billion kg of pesticides are used which budgets around  40 billion USD. Pesticide use can leave behind unwanted residues that can  contaminate food, the environment, and living tissues. They are known to spread  from agricultural regions that have been treated into the wider environment,  where they affect non-target creatures. All tiers of biological organisms,  directly impacted by this exposure. Pesticides at sub-lethal levels alter every  aspect of a fish's physiology, including histology, haematology, defence  mechanisms, and behaviour. The same topic of pesticide toxicology is the emphasis  of this article, which also addresses some important induced chronic  toxicological effects of pesticides in fish and the extent of their  bioaccumulation in fish tissues. The data represents the largest bodies of water,  such as rivers and lakes, that have been contaminated by pesticides, notably due  to pesticide drift. It has been discussed how readily pesticides are absorbed  into fish bodies and how this enters the food chain inducing harmful impacts on  human health when consumed.",2023-09,01/03/2024 5:20,01/03/2024 5:20,,e2023017-2023010,,3,38,,Environ Anal Health Toxicol,,,,,,,,eng,,,,,,,Place: Korea (South) PMID: 37853698  PMCID: PMC10613562,,,,Bioaccumulation; Fish; Ecotoxicology; Water contamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BV3GRYSD,journalArticle,2022,"Kumari, Madhuree; Qureshi, Kamal A.; Jaremko, Mariusz; White, James; Singh, Sandeep Kumar; Sharma, Vijay Kumar; Singh, Kshitij Kumar; Santoyo, Gustavo; Puopolo, Gerardo; Kumar, Ajay",Deciphering the role of endophytic microbiome in postharvest diseases management of fruits: Opportunity areas in commercial up-scale production.,Frontiers in plant science,,1664-462X,10.3389/fpls.2022.1026575,,"As endophytes are widely distributed in the plant's internal compartments and despite having enormous potential as a biocontrol agent against postharvest  diseases of fruits, the fruit-endophyte-pathogen interactions have not been  studied detail. Therefore, this review aims to briefly discuss the colonization  patterns of endophytes and pathogens in the host tissue, the diversity and  distribution patterns of endophytes in the carposphere of fruits, and  host-endophyte-pathogen interactions and the molecular mechanism of the  endophytic microbiome in postharvest disease management in fruits. Postharvest  loss management is one of the major concerns of the current century. It is  considered a critical challenge to food security for the rising global  population. However, to manage the postharvest loss, still, a large population  relies on chemical fungicides, which affect food quality and are hazardous to  health and the surrounding environment. However, the scientific community has  searched for alternatives for the last two decades. In this context, endophytic  microorganisms have emerged as an economical, sustainable, and viable option to  manage postharvest pathogens with integral colonization properties and eliciting  a defense response against pathogens. This review extensively summarizes recent  developments in endophytic interactions with harvested fruits and pathogens-the  multiple biocontrol traits of endophytes and colonization and diversity patterns  of endophytes. In addition, the upscale commercial production of endophytes for  postharvest disease treatment is discussed.",2022,01/03/2024 5:20,01/03/2024 5:20,,1026575,,,13,,Front Plant Sci,,,,,,,,eng,"Copyright © 2022 Kumari, Qureshi, Jaremko, White, Singh, Sharma, Singh, Santoyo, Puopolo and Kumar.",,,,,,Place: Switzerland PMID: 36466226  PMCID: PMC9716317,,,,biocontrol screening; commercial hurdles; endophytes; fruits; molecular interactions; postharvest management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXV87CBW,journalArticle,2023,"Santos, Keiza Priscila Enes Dos; Ferreira Silva, Isabella; Mano-Sousa, Brayan Jonas; Duarte-Almeida, Joaquim Maurício; Castro, Whocely Victor de; Azambuja Ribeiro, Rosy Iara Maciel de; Santos, Hélio Batista; Thomé, Ralph Gruppi",Abamectin promotes behavior changes and liver injury in zebrafish.,Chemosphere,,1879-1298 0045-6535,10.1016/j.chemosphere.2022.136941,,"The indiscriminate use of pesticides is a worldwide concern due to the environment contamination since it can cause deleterious effects to non-target  organisms including the fishes. The effects of abamectin, a pesticide from the  avermectin family, were evaluated in adult zebrafish (Danio rerio) after exposure  to a commercial formula commonly used in Brazil. The animals were submitted to  acute (96 h) and to a short-term chronic exposure (15 days) of distinct  concentrations of abamectin. LC50 was determined and a histological study  followed by an immunohistochemistry analysis for P-gp and HSP70 identification  were performed on livers of the animals submitted to the acute and chronic  treatment, respectively. Moreover, behavior patterns were observed daily in both  trials. A LC50 value of 105.68 μg/L was determined. The histological analysis  revealed a morphological alteration of the hepatocytes, glycogen accumulation,  degeneration, and disorganization of the cytoplasm, and a pyknotic, irregular,  and laterally located nuclei. The immunohistochemistry for HSP70 and P-gp showed  strong staining in the hepatocytes of the control groups and progressive decrease  as the concentration of abamectin increased. Changes were observed in body  posture, movement around the aquarium, opercular activity, body color and search  for food in the groups treated with abamectin. The results presented suggest that  abamectin can affect the behavioral pattern of the animals, promote morphological  changes, and decrease the expression of HSP70 and P-gp in zebrafish liver.",2023-01,01/03/2024 5:20,01/03/2024 5:20,,136941,,Pt 1,311,,Chemosphere,,,,,,,,eng,Copyright © 2022 Elsevier Ltd. All rights reserved.,,,,,,Place: England PMID: 36272627,,,,Animals; Liver; Behavior; Environmental Pollution; *Pesticides; Histopathology; *Zebrafish; Abamectin; Avermectins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
