key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-732627107,Effects of sublethal and realistic concentrations of the commercial herbicide atrazine in Pacu (Piaractus mesopotamicus): Long-term exposure and recovery assays,2020,NA,NA,Veterinary World,09728988 (ISSN),13,1,147-159,"Delcorso, M.C. and De Paiva, P.P. and Grigoleto, M.R.P. and Queiroz, S.C.N. and Collares-Buzato, C.B. and Arana, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084197157&doi=10.14202%2fvetworld.2020.147-159&partnerID=40&md5=fca06e9c668b7facfcc0fadfdfd0d012,English,Veterinary World,"[""Department of Biochemistry and Tissue Biology, University of Campinas, Campinas, SP, Brazil"", ""Laboratory of Residues and Contaminants, Embrapa Environment, Jaguariúna, SP, Brazil""]","Background and Aim: The commercial formulations of the herbicide atrazine (cATZ) are widely employed in Brazilian agriculture, and, as a consequence, ATZ has been found at levels above that established by law in the river basins in Brazil. Although the toxicity of ATZ in fish is well documented, there are few studies on the recovery capacity after cATZ exposure. This work aimed to evaluate, using several biomarkers, the toxic effects of long-term exposure to the sublethal (3.57 mg/L) and nonlethal realistic (3.00 μg/L) cATZ concentrations followed by a recovery assay, in fingerlings of a Brazilian teleost, the Piaractus mesopotamicus (pacu). Materials and Methods: Pacu fingerlings were housed in glass tanks and divided into the following experimental groups (two tanks/group): Exposure control = EC, recovery control = RC, the sublethal groups exposed to 3.57 mg/L of cATZ, (sublethal exposure group = SLE and sublethal recovery group = SLR) and the nonlethal groups treated with 3.00 μg/L of cATZ (nonlethal exposure group = NLE and nonlethal recovery group = NLR). The exposure assay was semi-static with a duration of 30 days and the recovery assay (after cATZ withdrawal) lasted 14 days. Several biomarkers were evaluated in fingerlings from all groups: The swimming behavior, the body weight gain, the micronucleus formation and nuclear alterations in erythrocytes, and the hepatic and renal histopathology analyzed by qualitative and semi-quantitative morphological methods (using light and electron microscopy). Results: No significant difference in weight gain was observed among the groups after the exposure and recovery assays. The sublethal exposure induced impaired swimming movements, significant histopathological alterations, including necrosis in the liver and kidney, and a significant increase in the frequency of micronuclei in erythrocytes. The nonlethal exposure induced only subtle histopathological changes in the liver and kidney. After recovery assay, no genotoxic alteration was noted in pacu exposed to sublethal concentration, while the cATZ-induced kidney damage was partially reversed but not the hepatic injury. Conclusion: CATZ exhibits long-term toxic effects on pacu, even at relatively low concentrations, affecting mainly the liver and the kidney, and the effects of sublethal concentration are only partially reversed after cATZ withdrawal. © Delcorso, et al.","Export Date: 01 March 2024; Cited By: 8; Correspondence Address: S. Arana; Department of Biochemistry and Tissue Biology, University of Campinas, Campinas, SP, Brazil; email: aranauni@gmail.com | RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Aneesh""=>""Maybe""} | RAYYAN-EXCLUSION-REASONS: not adult",10.14202/vetworld.2020.147-159,Brazilian ichthyofauna;Genotoxicity;Histopathology;Liver and kidney lesions;Recovery assay;Ultrastructure;atrazine;animal cell;animal tissue;Article;body weight gain;concentration response;controlled study;electron microscopy;erythrocyte;fingerling;histopathology;kidney necrosis;kidney tissue;liver injury;liver necrosis;liver tissue;long term exposure;micronucleus test;microscopy;nonhuman;pacu (fish);qualitative analysis;swimming,NA,NA
rayyan-732627108,"Pathological Effects and Lethal Concentration of Two Nonionic, Tallowamine-Polyethoxylate Surfactants in White Cachama Piaractus brachypomus",2019,NA,NA,"Water, Air, and Soil Pollution",00496979 (ISSN),230,12,,"Eslava-Mocha, P.R. and Vargas-Pulido, A.L. and León-Pinzón, A.L. and Velasco-Santamaría, Y.M. and Baldisserotto, B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075854381&doi=10.1007%2fs11270-019-4340-5&partnerID=40&md5=4ec326be44770102c0c481150d3984dd,English,Springer,"[""GSOA-Aquatic Organisms Health Research Group. Doctorado en Ciencias Agrarias, Universidad de los Llanos, Km 12 Vía Puerto López, Vereda Barcelona, Villavicencio, Meta, Colombia"", ""Research Group in Aquatic and Environmental Biotechnology and Toxicology - BioTox, School of Animal Sciences, Universidad de los Llanos, Km 12 Vía Puerto López, Vereda Barcelona, Villavicencio, Meta, Colombia"", ""Department of Physiology and Pharmacology, Federal University of Santa Maria, Av. Roraima # 1000, Camobi, Santa Maria, RS, Brazil""]","Two nonionic POEA surfactants (CAS No. 61791-26-2), TA15 and TH30, were tested to establish their acute pathological effects and lethal concentrations (LC50) in Piaractus brachypomus. Both compounds are nonionic surfactants produced by the alkoxylation of ethylene oxide with tallow amine, and they are used in variety of industries such as textiles, paints, metal working, agriculture, and polish manufacture. Fish were exposed to six concentrations of TA15 (0.2–4.0 mg/L) or TH30 (8–140 mg/L) for 96 h. The LC50 for TA15 was 2.08 mg/L and for TH30 47.32 mg/L. The main clinical signs observed in fish exposed to 4 mg/L of TA15 and 32 to 140 mg/L of TH30, were lethargy, loss of shoaling behavior, respiratory distress, changes in swimming pattern, such as, loss of balance and abnormal buoyancy, prolapse of the lower lip and superior location in the water column. The highest concentrations of these compounds induced nervous signs and collapse. The relevant macroscopic lesions were skin and fins erosions with necrotic lysis of the caudal peduncle. In addition, hemorrhages in mouth, branchial arches, and petechial hemorrhages in skin were observed. An increased fluid in the celomic cavity and meningeal hemorrhages were also evident. Organs as gills, liver, brain, and anterior kidney presented severe lesions at the highest concentrations of each compound. For the first time, it is reported lesions in interrenal tissues and choroidal bodies, as well as severe telencephalic lesions associated with the POEA toxicity. These last lesions were more severe in fish exposed to TA15 than to TH30, although the pattern of injuries was similar with both substances. According to the Global Harmonized System of Classification and Labelling of Chemical (GHS) by the United Nations, we reported that TA15 is classified as Acute Category 2 and TH30 is Acute Category 3 for white cachama. Due to the low LC50 and the highly toxic effects of both POEA compounds for neotropical fish, a revision of the regulation of the use of herbicide mixtures by Colombian legislation is necessary. © 2019, Springer Nature Switzerland AG.","Export Date: 01 March 2024; Cited By: 2; Correspondence Address: P.R. Eslava-Mocha; GSOA-Aquatic Organisms Health Research Group. Doctorado en Ciencias Agrarias, Universidad de los Llanos, Villavicencio, Km 12 Vía Puerto López, Vereda Barcelona, Colombia; email: pedro.eslava@unillanos.edu.co; CODEN: WAPLA | RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Aneesh""=>""Included""}",10.1007/s11270-019-4340-5,Adjuvants;Ecotoxicology;Glyphosate;Histopathology;Nonionic surfactants;POEA;Piaractus brachypomus;Ethylene;Fish;Herbicides;Laws and legislation;Metal working;nonionic surfactant;polyethyloxylated tallow amine;unclassified drug;Eco-toxicology;Glyphosates;chemical pollutant;concentration (composition);ecotoxicology;glyphosate;histopathology;pollution exposure;surfactant;toxicity;animal tissue;Article;brain;collapse;concentration (parameter);controlled study;disease severity;exposure;fin (organ);fish;gill;kidney;LC50;lethal concentration;lethargy;liver;meningeal hemorrhage;nonhuman;oral bleeding;pathology;petechia;respiratory distress;skin bleeding;skin defect;swimming;Surface-Active Agents;European Continental Ancestry Group,NA,NA
rayyan-732627109,"Effects of the fungicide carbendazim on the behaviour of the zebrafish <i>Danio rerio</i> (Cypriniformes, Cyprinidae)",2024,2,16,ACTA ETHOLOGICA,"[""0873-9749"", ""1437-9546     J9  - ACTA ETHOL     JI  - Acta Ethol.""]",NA,NA,,"de Oliveira, MRB and Profeta, IV and Lopes, JVSR and Costa, RM and Chaib, VRME and Domingues, AG and Beirao, MV and Rubio, KTS and Martucci, MEP and Eskinazi-Sant'Anna, EM and de Azevedo, CS",,English,,"[""Univ Fed Ouro Preto, Dept Biodivers Evolut & Environm, Ouro Preto, MG, Brazil"", ""Univ Fed Ouro Preto, Postgrad Program Environm Engn, Ouro Preto, MG, Brazil"", ""Univ Fed Ouro Preto, Sch Pharm, Dept Pharm, Ouro Preto, MG, Brazil"", ""Univ Fed Minas Gerais, Postgrad Program Ecol Conservat & Wildlife Managem, Ouro Preto, MG, Brazil""]","One of the commonest pesticides used in agriculture is the fungicide carbendazim, which can cause deleterious effects on the physiology and behaviour of acutely and chronically exposed animals. However, few studies have evaluated the effects of carbendazim on fish behaviour and our main objective was to evaluate behavioural changes on adult zebrafish (Danio rerio) exposed to this fungicide. We studied 177 fishes, divided into control groups (not exposed) and treatment groups, exposed to a concentration of 120 mu g/L for 7, 14, 21 and 28. Behavioural data were collected using the scan sampling, with instantaneous recording every 30 s. We evaluated and compared fish behaviours and aquarium occupancy between treatments and controls using Generalized Linear Mixed Models. The results indicate that carbendazim initially elicited slow swimming and later fast swimming, decreased aggressiveness, and caused behavioural changes indicative of distress, like abnormal swimming and the gulping of air in water surface. In the wild, this behavioural change can result in an increased predation risk and consequent decrease or extinction of populations, revealing important ecological issues for animal communities living in polluted water bodies.","Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  91 | RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Aneesh""=>""Included""} | RAYYAN-LABELS: unclear on behaviours measured",10.1007/s10211-024-00438-8,Behaviour;Benzimidazole;Fish;Pesticide;Water contamination;AQUATIC ECOSYSTEMS;FISH;PESTICIDES;BIOMARKERS;METABOLITE;RESPONSES;WELFARE;BENOMYL;STRESS;INDICATORS,NA,NA
rayyan-732627110,Comparisons of tissue-specific transcription of stress response genes with whole animal endpoints of adverse effect in striped bass (<i>Morone saxatilis</i>) following treatment with copper and esfenvalerate,2007,11,15,AQUATIC TOXICOLOGY,"[""0166-445X"", ""1879-1514     J9  - AQUAT TOXICOL     JI  - Aquat. Toxicol.""]",85,1,28-39,"Geist, J and Werner, I and Eder, KJ and Leutenegger, CM",,English,,"[""Tech Univ Munich, Dept Anim Sci, Fish Biol Unit, D-85350 Freising Weihenstephan, Germany"", ""Univ Calif Davis, Sch Vet Med, Dept Anat Physiol & Cell Biol, Aquatic Toxicol Program, Davis, CA 95616 USA"", ""Univ Calif Davis, Sch Vet Med, Lucy Whittier Mol & Diagnost Core Facil, Davis, CA 95616 USA""]","Changes in the gene transcription of stress response genes in resident fish can be powerful biomarkers for the identification of sublethal impacts of environmental stressors on aquatic ecosystems. In this study, we tested the effects of two reference toxicants, copper (Cu) and the pyrethroid insecticide esfenvalerate [(S)-alpha-cyano-3-phenoxybenzyl-(S)-2-(4-chlorophenyl)-3-methylbutyrate], on lethal (mortality) and sublethal endpoints (growth, swimming behavior, transcription levels of stress response genes) in juvenile (81-90-day-old) striped bass (Morone saxatilis). We established cellular stress response markers for proteotoxicity (HSP70, HSP90), phase I detoxification mechanism (CYP1A1), metal-binding (metallothionein), as well as immune-function and pathogen-defense (TGF-beta, Mx-protein, nRAMP). Quantitative real-time TaqMan (R) PCR was used to examine tissue-specific changes in the transcriptome of liver, spleen, white muscle, anterior kidney and gills after 7-day Cu exposures and 24-h esfenvalerate exposures. On the transcriptome level, exposure to Cu showed strongest effects on the transcription of metallothionein in spleen tissue, causing a 4-fold increase of mRNA at 42 ppb total Cu and a 10-fold increase at 160 ppb Cu. Exposure to Cu also caused significant tissue-specific changes in gene transcription for immune-system related genes. Esfenvalerate exposure had tissue-specific effects on the transcription of HSP70, HSP90 and CYP1A1. The most significant effects were detected in liver tissue after exposure to 0.64 mu g/L esfenvalerate.        Our results show that the stress response at the transcriptome level is a more sensitive indicator for Cu and esfenvalerate exposures at low concentrations than swimming behavior, growth or mortality. The accuracy of studies on quantitative changes in the transcriptome can benefit from an initial evaluation or the inclusion of several different tissues and the use of multiple housekeeping genes. (c) 2007 Elsevier B.V. All rights reserved.","Times Cited in Web of Science Core Collection:  60     Total Times Cited:  70     Cited Reference Count:  67 | RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Aneesh""=>""Excluded""} | RAYYAN-LABELS: unclear on behaviours measured",10.1016/j.aquatox.2007.07.011     WE  - Science Citation Index Expanded (SCI-EXPANDED),contaminants;cellular stress response;sublethal toxicity;biomarker;ecotoxicogenomics;transcriptome;behavior;NONSPECIFIC IMMUNE-RESPONSE;DORMANT SPRAY APPLICATION;JUVENILE CHINOOK SALMON;FRENCH PRUNE ORCHARD;SAN-JOAQUIN ESTUARY;RAINBOW-TROUT;PYRETHROID INSECTICIDES;ACETYLCHOLINESTERASE INHIBITION;IMMUNOLOGICAL PARAMETERS;AQUATIC TOXICITY;Organ Specificity;Animals,NA,NA
rayyan-732627111,Toxicological impact of pentachlorophenol on the hepatic and reproductive activity of the stinging catfish heteropneustes fossilis,2019,NA,NA,Aquaculture Studies,26186381 (ISSN),19,2,139-145,"Singh, S. and Chaube, R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090891029&doi=10.4194%2f2618-6381-v19_2_07&partnerID=40&md5=073c88d21bb2e65fdb37c15608a611ef,English,Central Fisheries Research Institute,"Department of Zoology, Institute of Science, Banaras Hindu University, Varanasi, 221005, India","Pentachlorophenol (PCP) is an organochlorine compound used widely as a pesticide, disinfectant, and biocide. Its LC50 was determined, which is 400 µg L-1 in a bioassay system, and toxicity was evaluated in female Heteropneustes fossilis exposed to 1/25th (16 µg L-1) and 1/10th (40 µg L-1) LC50 concentrations for 28 days in previtellogenic and late vitellogenic phases. Behavioural, metabolic and reproductive parameters were evaluated. The exposed fish were put to high stress judging from the significant increase in plasma cortisol and erratic behaviours. The body mass of the liver and ovary decreased significantly. Various histopathological anomalies were noticed in the liver and ovary and were attributed to altered steroid biosynthesis and metabolism judging from increased estradiol-17β and testosterone levels in plasma and their decreased levels in the ovary and liver. The results show that the toxicant can act at different levels to produce behavioural, physiological and pathological changes affecting metabolism and reproduction. © 2019, Central Fisheries Research Institute. All rights reserved.","Export Date: 01 March 2024; Cited By: 4; Correspondence Address: R. Chaube; Department of Zoology, Institute of Science, Banaras Hindu University, Varanasi, 221005, India; email: chauberadha@rediffmail.com | RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Aneesh""=>""Maybe""} | USER-NOTES: {""Aneesh""=>[""not clear what behaviours were measured""]}",10.4194/2618-6381-v19_2_07,Cortisol;Gonadosomatic index;Hepatosomatic index;Steroid hormone;Bites and Stings,NA,NA
rayyan-732627112,Physiological and biochemical responses of Nile tilapia (<i>Oreochromis niloticus</i>) to acute trichlorfon exposure,2020,12,NA,INTERNATIONAL AQUATIC RESEARCH,"[""2008-4935"", ""2008-6970     J9  - INT AQUAT RES     JI  - Int. Aquat. Res.""]",12,4,243-253,"Cardoso, IL and Soares, MP and De Angelis, C and Ferri, GH and Ishikawa, MM and Jonsson, CM and Rantin, FT and Sampaio, FG",,English,,"[""Sao Paulo State Univ, Joint Grad Program Physiol Sci, Fed Univ Sao Carlos UFSCar, UNESP Campus Araraquara, BR-14801903 Araraquara, SP, Brazil"", ""Univ Estadual Campinas, Inst Anim Biol, BR-13083970 Campinas, SP, Brazil"", ""Brazilian Agr Res Corp, Embrapa Environm, Rodovia SP 340,Km 127,5 Caixa Postal 69, BR-13820000 Jaguariuna, SP, Brazil""]","Trichlorfon [TCF] is an organophosphate compound used to eliminate or control a variety of parasites in farmed fish. The physiological and biochemical responses of juvenile Nile tilapia were studied after 96 hours of exposure to TCF. The experiment was conducted randomly with two treatments: control and TCF (0.5 mg L-1). No mortality or changes in hematological profile were recorded for the fish. On the other hand, we found that TCF exposure caused behavioral, metabolic and hormonal changes that modified the response patterns of the immune and enzymatic defense system in muscle and liver tissues. Increased plasma cortisol and glucose combined with the reduction of acetylcholinesterase activity in muscle and liver tissue after 96-h of TCF exposure indicates chemical stress. In response to this harmful situation, we observed changes in the immune system that lead to an increased number of leukocytes, thrombocytes, monocytes, lysozyme and leukocyte respiratory burst activity. Furthermore, we associate the increased activity of glutathione-S-transferase in liver tissue as a strategy fish use to combat the effects of TCF. Thus, we conclude that TCF affects the physiologic parameters of Nile tilapia, which can generate irreversible situations of recovery of the clinical condition. Such fact highlights the need to search for new compounds that could replace TCF, that have no or few adverse effects on fish species.","Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  59 | RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Aneesh""=>""Excluded""} | RAYYAN-LABELS: unclear on behaviours measured",10.22034/IAR.2020.1904943.1071     WE  - Emerging Sources Citation Index (ESCI),Aquaculture;Toxicology;Chemotherapy;Trichlorfon;LEUKOCYTES RESPIRATORY BURST;ACETYLCHOLINESTERASE ACTIVITY;OXIDATIVE STRESS;INNATE IMMUNITY;COMMON CARP;FISH;DIAZINON;GLUTATHIONE;LYSOZYME;AQUACULTURE,NA,NA
rayyan-732627113,"Pathological Effects and Lethal Concentration of Two Nonionic, Tallowamine-Polyethoxylate Surfactants in White Cachama <i>Piaractus brachypomus</i>",2019,12,NA,WATER AIR AND SOIL POLLUTION,"[""0049-6979"", ""1573-2932     J9  - WATER AIR SOIL POLL     JI  - Water Air Soil Pollut.""]",230,12,,"Eslava-Mocha, PR and Vargas-Pulido, AL and León-Pinzón, AL and Velasco-Santamaría, YM and Baldisserotto, B",,English,,"[""Univ Los Llanos, Ciencias Agr, GSOA Aquat Organisms Hlth Res Grp, Km 12 Via Puerto Lopez, Villavicencio, Meta, Colombia"", ""Univ Los Llanos, Sch Anim Sci, Res Grp Aquat & Environm Biotechnol & Toxicol Bio, Km 12 Via Puerto Lopez, Villavicencio, Meta, Colombia"", ""Univ Fed Santa Maria, Dept Physiol & Pharmacol, Av Roraima 1000, Santa Maria, RS, Brazil""]","Two nonionic POEA surfactants (CAS No. 61791-26-2), TA15 and TH30, were tested to establish their acute pathological effects and lethal concentrations (LC50) in Piaractus brachypomus. Both compounds are nonionic surfactants produced by the alkoxylation of ethylene oxide with tallow amine, and they are used in variety of industries such as textiles, paints, metal working, agriculture, and polish manufacture. Fish were exposed to six concentrations of TA15 (0.2-4.0 mg/L) or TH30 (8-140 mg/L) for 96 h. The LC50 for TA15 was 2.08 mg/L and for TH30 47.32 mg/L. The main clinical signs observed in fish exposed to 4 mg/L of TA15 and 32 to 140 mg/L of TH30, were lethargy, loss of shoaling behavior, respiratory distress, changes in swimming pattern, such as, loss of balance and abnormal buoyancy, prolapse of the lower lip and superior location in the water column. The highest concentrations of these compounds induced nervous signs and collapse. The relevant macroscopic lesions were skin and fins erosions with necrotic lysis of the caudal peduncle. In addition, hemorrhages in mouth, branchial arches, and petechial hemorrhages in skin were observed. An increased fluid in the celomic cavity and meningeal hemorrhages were also evident. Organs as gills, liver, brain, and anterior kidney presented severe lesions at the highest concentrations of each compound. For the first time, it is reported lesions in interrenal tissues and choroidal bodies, as well as severe telencephalic lesions associated with the POEA toxicity. These last lesions were more severe in fish exposed to TA15 than to TH30, although the pattern of injuries was similar with both substances. According to the Global Harmonized System of Classification and Labelling of Chemical (GHS) by the United Nations, we reported that TA15 is classified as Acute Category 2 and TH30 is Acute Category 3 for white cachama. Due to the low LC50 and the highly toxic effects of both POEA compounds for neotropical fish, a revision of the regulation of the use of herbicide mixtures by Colombian legislation is necessary.","Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  51 | RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Aneesh""=>""Included""}",10.1007/s11270-019-4340-5     WE  - Science Citation Index Expanded (SCI-EXPANDED),Glyphosate;POEA;Adjuvants;Nonionic surfactants;Ecotoxicology;Histopathology;GLYPHOSATE-BASED HERBICIDE;ACUTE TOXICITY;AQUATIC TOXICITY;NEOTROPICAL FISH;FORMULATIONS;EXPOSURE;PARAMETERS;LIVER;HISTOPATHOLOGY;CHALLENGES;Surface-Active Agents;European Continental Ancestry Group,NA,NA
rayyan-732627114,"Histological alteration in different tissues of indian major carp, labeo rohita (Hamilton) exposed to profenofos 50% EC and carbosulfan 25% EC formulations",2017,NA,NA,Journal of Biology and Today's World,24765376 (ISSN),6,3,38-45,"Bantu, N. and Karri, K.C. and Gopala Krishnan, V.K. and Kumari, N. and Vakita, R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016430540&doi=10.15412%2fJ.JBTW.01060301&partnerID=40&md5=660f15567b06b423ea6f706df97885d2,English,Lexis Publisher,"[""Aksum University, Department of Chemistry, Post box no: 1010, Axum, Ethiopia"", ""Acharya Nagarjuna University, Department of Botany and Microbiology, Guntur, Andhra Pradesh, India"", ""Acharya Nagarjuna University, Department of Zoology, Guntur, Andhra Pradesh, India""]","The objective of the study was to determine the histopathological changes in different tissues of fish, Labeo rohita exposed to two different pesticides. Gill, kidney, liver and Brain of fish were examined after exposure to lethal and sublethal concentrations of organophosphorus pesticide profenofos (96 h LC50 i.e.100 and 10 μg L-1) and carbamates pesticide carbosulfan(1.2 and 0.12 mg L-1) for 24 h and 8 days. Lesions were observed in gill, kidney and liver of L.rohita treated with both pesticide concentrations. Gill filaments of Hyperplasia, fusion due to separation of epithelium. Necrosis, degenerative changes in haemopoietic tissue, swelling of renal tubules, hypertrophy were observed in kidney. Degenerations of cytoplasm in hepatocytes, atrophy, and necrosis, vacuoles formation, rupture of blood vessels, necrosis and disappearance of hepatocyte wall and hepatic cords were observed in liver tissue. Behavioral changes, sensorial system like vision and smell, detection, attack and capture of prey, impair feeding, escape, and reproductive behavior all these functions are connected with various parts of the brain. There is no lesions were seen in control group. © 2017 Nagaraju Bantu et al.","Export Date: 01 March 2024; Cited By: 6; Correspondence Address: N. Bantu; Department of Chemistry, Aksum University, College of Natural and Computational sciences, Aksum, P.O. Box: 1010, Tigray, Ethiopia; email: nagaraju.bantu301@gmail.com | RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Aneesh""=>""Excluded""} | RAYYAN-LABELS: unclear on behaviours measured",10.15412/J.JBTW.01060301,Blood vessels;Cytoplasm;Disappearance;Formation of vacuoles;Kidney;Lesions;Necrosis,NA,NA
rayyan-732627115,Exposure to fenvalerate and tebuconazole exhibits combined acute toxicity in zebrafish and behavioral abnormalities in larvae,2022,1,1,,2296665X,10,NA,,"Yao C., Huang L., Li C., Nie D., Chen Y., Guo X., Cao N., Li X., Pang S.",,,Frontiers Media S.A.,,"In aquatic ecosystems, pesticide residues meanly present as mixtures of varying complexity, which may lead to compound pollution of organisms. Therefore, it is of great practical importance to evaluate the combined toxic effects of pesticides. In this study, the mixture acute toxicities of fenvalerate with tebuconazole on zebrafish larvae and adults were investigated. The effects of mixture toxicity on swimming behavior of larvae were also analyzed. The mixture acute toxicity of the systems showed antagonistic effects on adult zebrafish when the mixing ratios of fenvalerate and tebuconazole were equal, but the other two ratios of the mixes both showed synergistic effects. The strongest synergistic effect was observed when fenvalerate was mixed with tebuconazole in the ratio of 8:2. The swimming behavior of zebrafish larvae was significantly inhibited after exposure to single or mixed systems for 2 days. However, significant up-regulation of behavioral indicators in zebrafish larvae was observed at the beginning of exposure in the mixture exposure groups. The results showed that fenvalerate and tebuconazole had the risk of synergistic toxic effect on zebrafish. It is recommended that the simultaneous use of both pesticides in agricultural activities near water bodies should be scientifically controlled to avoid adverse effects on aquatic organisms. Copyright © 2022 Yao, Huang, Li, Nie, Chen, Guo, Cao, Li and Pang.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Gabriel""=>""Maybe""} | USER-NOTES: {""Gabriel""=>[""Maybe: outcome not clear.""]}",10.3389/fenvs.2022.975634,,NA,NA
rayyan-732627116,"Effects of the fungicide carbendazim on the behaviour of the zebrafish Danio rerio (Cypriniformes, Cyprinidae)",2024,1,1,,8739749,NA,NA,,"de Oliveira M.R.B., Profeta I.V., Saraiva Raimondi Lopes J.V., Costa R.M., Matos e Chaib V.R., Domingues A.G., Beirão M.V., Santos Rubio K.T., Martucci M.E.P., Eskinazi-Sant’Anna E.M., de Azevedo C.S.",,,Springer Science and Business Media Deutschland GmbH,,"One of the commonest pesticides used in agriculture is the fungicide carbendazim, which can cause deleterious effects on the physiology and behaviour of acutely and chronically exposed animals. However, few studies have evaluated the effects of carbendazim on fish behaviour and our main objective was to evaluate behavioural changes on adult zebrafish (Danio rerio) exposed to this fungicide. We studied 177 fishes, divided into control groups (not exposed) and treatment groups, exposed to a concentration of 120 µg/L for 7, 14, 21 and 28. Behavioural data were collected using the scan sampling, with instantaneous recording every 30 s. We evaluated and compared fish behaviours and aquarium occupancy between treatments and controls using Generalized Linear Mixed Models. The results indicate that carbendazim initially elicited slow swimming and later fast swimming, decreased aggressiveness, and caused behavioural changes indicative of distress, like abnormal swimming and the gulping of air in water surface. In the wild, this behavioural change can result in an increased predation risk and consequent decrease or extinction of populations, revealing important ecological issues for animal communities living in polluted water bodies. © The Author(s) under exclusive licence to ISPA, CRL 2024.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Gabriel""=>""Included""} | USER-NOTES: {""Gabriel""=>[""Potential right outcome: aggressiveness.""]}",10.1007/s10211-024-00438-8,,NA,NA
rayyan-732627117,"Behavioral, biochemical, and endocrine responses of zebrafish to 30-min exposure with environmentally relevant concentrations of imidacloprid-based insecticide",2023,1,1,,9441344,30,29,,"Mendonça-Soares S., Fortuna M., Freddo N., Varela A.C.C., Pompermaier A., Mozzato M.T., Costa V.C., Tamagno W.A., Rossato-Grando L.G., Barcellos L.J.G.",,,Springer Science and Business Media Deutschland GmbH,,"The imidacloprid-based insecticides (IBIs) are among the most used insecticides worldwide, and chronic and acute toxic effects (days exposure protocols) have been reported in several species in studies of IBIs at lethal concentrations. However, there is little information on shorter time exposures and environmentally relevant concentrations. In this study, we investigated the effect of a 30-min exposure to environmentally relevant concentrations of IBI on the behavior, redox status, and cortisol levels of zebrafish. We showed that the IBI decreased fish locomotion and social and aggressive behaviors and induced an anxiolytic-like behavior. Furthermore, IBI increased cortisol levels and protein carbonylation and decreased nitric oxide levels. These changes were mostly observed at 0.013 and 0.0013 µg·L−1 of IBI. In an environmental context, these behavioral and physiological disbalances, which were immediately triggered by IBI, can impair the ability of fish to evade predators and, consequently, affect their survival. Graphical abstract: [Figure not available: see fulltext.]. © 2023, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","RAYYAN-INCLUSION: {""Losia""=>""Included"", ""Gabriel""=>""Included""}",10.1007/s11356-023-27667-x,Environmental Exposure;Insecticides,37195604,NA
