key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-732627250,Behavioral effects of waterborne carbofuran in goldfish.,1996,8,1,Archives of environmental contamination and toxicology,0090-4341,31,2,232-238,"Saglio, P. and Trijasse, S. and Azam, D.",,eng,,,"The effects of concentration (1, 10, 100 microg/L) and duration (4, 8, 12 h) of exposure to carbofuran were assessed on the swimming activity, social  interactions, and behavioral responses of goldfish to a flow (0.1 L/min) of  water, with or without chironomids. Observations were also made on the behavioral  responses of unexposed goldfish to a flow (0.1 L/min) of carbofuran-contaminated  water. A 4-h exposure of goldfish 1 microg/L carbofuran produced a significant  increase in sheltering, burst swimming, and nipping. Responses were enhanced at  100 microg/L. After a 12-h exposure, the behavioral effects of 1 microg/L  carbofuran were less apparent. However, burst swimming at 10 microg/L, and  sheltering, nipping and burst swimming at 100 microg/L, were still significantly  increased after a 12-h exposure to carbofuran. Grouping was not consistently  affected by exposure conditions. Chemical attraction to a filtrate of chironomids  was significantly reduced after the 4-h exposure to 1 microg/L carbofuran.  Decreased attraction to the food extract was less apparent after the 12-h  exposure, except at 100 microg/L carbofuran. A significant decrease in attraction  to a flow of uncontaminated water was also observed after a 4-h exposure to 10  and 100 microg/L carbofuran. Unexposed goldfish did not show avoidance reaction  to a flow of carbofuran-contaminated water, even at a concentration (10 mg/L)  exceeding the mean 96-h LC-50 in cyprinids (0.5-1 mg/L). However, at all  concentrations tested (0.1, 1, 10 mg/L), goldfish quickly reacted to the  introduction of the solution of carbofuran by increased burst swimming and  nipping. These results are discussed in the light of the data concerning  behavioral and neurotoxic effects of carbamate and organophosphorous insecticides  in fish.","RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage,not sure on behaviours assessed",10.1007/BF00212371,"Animals;Behavior, Animal/*drug effects;Carbofuran/metabolism/*toxicity;Dose-Response Relationship, Drug;Eating/drug effects;Female;Fresh Water;Goldfish/*metabolism;Insecticides/metabolism/*toxicity;Male;Water Pollutants, Chemical/metabolism/*toxicity",NA,NA
rayyan-732627251,"Behavioural changes in freshwater fish, Cirrhinus mrigala (Hamilton) exposed to cypermethrin.",2005,1,1,Journal of environmental biology,0254-8704,26,1,141-144,"Prashanth, M. S. and David, M. and Mathed, S. G.",,eng,,,"The toxicity of insecticide cypermethrin to the freshwater fish, Cirrhinus mrigala was studied using static bioassay method. The 96 h LC50 was found to be  5.13 microg/l. Increase in opercular movement, loss of equilibrium, increase in  surface behaviour, change in body colour, increase secretion of mucus, irregular  swimming activity, rapid jerk movement, 'S' jerky, partial jerk, and  aggressiveness were observed in fish exposed to lethal concentration of  cypermethrin. But in sub lethal concentration changes were observed from that of  lethal and with the approach of 14 and 21 day, fish attained to normalcy.","RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage,not sure on behaviours assessed",,"Animals;Behavior, Animal/*drug effects;Fishes/*physiology;Pyrethrins/*toxicity",NA,NA
rayyan-732627252,"Neurodepressive action of a piscicidal glycoside of plant, Aesculus indica (Colebr.) in fish.",1992,5,1,Indian journal of experimental biology,0019-5189,30,5,437-439,"Bhatt, J. P.",,eng,,,"Sublethal concentration (2.6 mg/l) of a triterpene based piscicidal glycoside of A. indica damaged the neurons, fibre tracts and central correlation sites for  gustatory, tactile and visceral sensory impulses in medulla oblongata of fish  after prolonged poisoning. The fear, sinking to bottom, lack of schooling and non  discriminatory pattern in treated fish were because of neurodepression. The jerky  movement, ventilatory inefficiency, swallowing air bubbles and light pinkness of  gills were due to the degradation of respiratory centres in the vagal lobes of  toxified fish.","RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not chemical pesticide but I did not state this in critieria",,"*Fishes;*Plants, Toxic/chemistry;Animals;Brain/drug effects/pathology;Neurotoxins/isolation & purification/*pharmacology;Saponins/isolation & purification/*pharmacology;Glycosides",NA,NA
rayyan-732627253,Rapid microdetection of organochlorine pesticides in submilligram fish tissue samples.,1969,9,1,Bulletin of environmental contamination and toxicology,0007-4861,4,5,297-305,"Seba, D. B. and Lane, C. E.",,eng,,,,"RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: no abstract but unlikely",10.1007/BF01560914,Pesticides,NA,NA
rayyan-732627254,Swimming under Pressure: The Sub-Lethal Effects of a Pesticide on the Behaviour of Native and Non-Native Cypriniformes Fish,2023,NA,NA,Fishes,24103888 (ISSN),8,9,,"Leite, T. and Mameri, D. and Branco, P. and Vieira, I. and Oliveira, M. and Santos, J.M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172203997&doi=10.3390%2ffishes8090462&partnerID=40&md5=165b01c9acae7cc43206f99ddb467f06,English,Multidisciplinary Digital Publishing Institute (MDPI),"Forest Research Centre (CEF), Associate Laboratory TERRA, School of Agriculture, University of Lisbon, Tapada da Ajuda, Lisboa, 1349-017, Portugal","River ecosystems are exposed to a multitude of stressors, including increasing pesticide run-off driven by precipitation and irrigation. Pyrethroids are the fourth major group of insecticides in use worldwide and have extremely negative effects on aquatic fauna. In this study, we aimed to assess the effects of an acute 2 h sub-lethal exposure to different levels of the pyrethroid esfenvalerate on the swimming behaviour of two Cypriniformes species: the native Iberian barbel (Luciobarbus bocagei) and the non-native invasive bleak (Alburnus alburnus). The experimental set-up consisted of previous exposure to three esfenvalerate concentrations (control, 1.2 (low), and 2.0 (high) μg/L) before being stocked in a three-artificial-flume-channel mesocosm for behavioural trials through direct observation. Monitored behaviours included (i) routine activity, (ii) shoal cohesion, and iii) boldness. Significant differences in fish behaviour were detected for the native species (barbel), as individuals spent significantly more time holding position (i.e., resting) in the control (44.9%) than in the high esfenvalerate concentration (25.2%). Concordantly, control barbels were also found to perform more directional changes than the ones exposed to high esfenvalerate concentrations. Behavioural changes were also found for boldness, measured by the proportion of fish attempts to negotiate the upstream ramp, which were significantly higher in the control (37.4%) and in the high concentration (41.5%) compared to the low one (21.1%). Finally, regarding shoal cohesion of the barbel, it was tighter in the control (81.3%) than in the low- (70.5%) and high- (71.1%) esfenvalerate treatments. For the invasive bleak, there were no significant differences in any of the behavioural traits upon previous exposure to an increasing esfenvalerate concentration. This experimental study demonstrated that even short-term exposure to the pyrethroid esfenvalerate was sufficient to alter the behaviour of a native Cypriniformes fish species while not affecting the non-native species. This may confer greater competitive advantages to non-native fish species in the context of global changes. © 2023 by the authors.","Export Date: 01 March 2024; Cited By: 0; Correspondence Address: T. Leite; Forest Research Centre (CEF), Associate Laboratory TERRA, School of Agriculture, University of Lisbon, Lisboa, Tapada da Ajuda, 1349-017, Portugal; email: tamaraleite@e-isa.ulisboa.pt | RAYYAN-INCLUSION: {""Shiho""=>""Included"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage",10.3390/fishes8090462,activity;boldness;Cypriniformes;esfenvalerate;pesticides;shoaling cohesion;Pesticides,NA,NA
rayyan-732627255,Neuroprotective effects of nanogold-based Ayurveda medicine Suvarna Bhasma against rotenone-induced Parkinson's-like model,2024,NA,NA,Journal of Ayurveda and Integrative Medicine,09759476 (ISSN),15,1,,"Biswas, S. and Chawda, M. and Gudi, R. and Bellare, J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180588819&doi=10.1016%2fj.jaim.2023.100854&partnerID=40&md5=25e06a6cc31dae3c84ca1407dab1a2e0,English,Elsevier B.V.,"[""Department of Chemical Engineering, Indian Institute of Technology Bombay, Powai, Mumbai, 400076, India"", ""Wadhwani Research Centre for Bioengineering, Indian Institute of Technology Bombay, Powai, Mumbai, 400076, India"", ""Shree Dhootapapeshwar Limited, 135 Nanubhai Desai Road, Khetwadi, Mumbai, 400004, India""]","Background: Neurodegenerative diseases have been one of the major concerns for human health. Genetic and environmental factors are believed to be responsible for neuronal diseases such as Parkinson's disease, Alzheimer's disease, and Huntington's disease. It is difficult to restore normal nervous function after neurodegeneration; hence, prevention could be the best strategy against these diseases. Ayurved medicines such as Suvarna Bhasma (SB) have enormous potential to treat these neurological diseases. Aim: The aim of this study is to examine the protective effect of SB against rotenone-induced Parkinson's-like model in zebrafish. Materials and methods: In this study, we induced Parkinson's-like disease model in zebrafish by inducing it with rotenone (7 μg/L). We examined the behavioural, proteomics and dopamine alterations of rotenone induced zebrafish of SB pre-treated group as compared to the control group. Results: The behavioural experiments showed that due to rotenone exposure, Parkinson's-like behavioural abnormality was induced in zebrafish. However, because of SB treatment, this behavioural abnormality was reduced. The proteomics study of zebrafish brains clearly showed that the SB-treated group was not significantly affected due to rotenone exposure. However, in the SB non-treated group, expression of nine proteins that are linked to Parkinson's disease (gene name: sncgb, ywhae1, ywhah, uchl1, ywhaba, psma6a, ywhabl, ywhaqb, and ywhabb) were differentially expressed after rotenone exposure. Finally, prevention of dopamine alteration in SB-treated fish brains confirmed the protective action of SB against rotenone-induced Parkinson's-like model in zebrafish. Conclusions: This study finds that Suvarna Bhasma has neuroprotective effects against Parkinson's-like disease model. © 2023 The Authors","Export Date: 01 March 2024; Cited By: 0; Correspondence Address: J. Bellare; Department of Chemical Engineering, Indian Institute of Technology Bombay, Mumbai, Powai, 400076, India; email: jb@iitb.ac.in | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not pesticide",10.1016/j.jaim.2023.100854,Dopamine;Neuroprotection;Parkinson's;Rotenone;Suvarna bhasma;dopamine;gold nanoparticle;neuroprotective agent;rotenone;suvarna bhasma;unclassified drug;animal experiment;animal model;animal tissue;Article;Ayurveda;behavior assessment;controlled study;homogenate;light dark cycle;locomotion;neuroprotection;nonhuman;Parkinson disease;proteomics;rotenone-induced Parkinson;survival rate;water temperature;zebra fish;Neuroprotective Agents,NA,NA
rayyan-732627256,"Behavioural changes in freshwater fish, <i>Cirrhinus mrigala</i> (Hamilton) exposed to cypermethrin",2005,1,NA,JOURNAL OF ENVIRONMENTAL BIOLOGY,0254-8704     J9  - J ENVIRON BIOL     JI  - J.Environ.Biol.,26,1,141-144     WE  - Science Citation Index Expanded (SCI-EXPANDED),"Prashanth, MS and David, M and Mathed, SG",,English,,"[""Natl Inst Adv Studies, Environm Studies Unit, Bangalore 560012, Karnataka, India"", ""Karnatak Univ, Dept Zool, Res Lab, Div Toxicol, Dharwad 580001, Karnataka, India""]","The toxicity of insecticide cypermethrin to the freshwater fish, Cirrhinus mrigala was studied using static bioassay method. The 96 h LC50 was found to be 5.13mu g/l. Increase in opercular movement, loss of equilibrium, increase in surface behaviour, change in body colour, increase secretion of mucus, irregular swimming activity, rapid jerk movement, 'S' jerky, partial jerk, and aggressiveness were observed in fish exposed to lethal concentration of cypermethrin. But in sub lethal concentration changes were observed from that of lethal and with the approach of 14 and 21 day, fish attained to normalcy.","Times Cited in Web of Science Core Collection:  13     Total Times Cited:  21     Cited Reference Count:  18 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage",,cypermethrin;toxicity;behaviour;Cirrhinus mrigala,NA,NA
rayyan-732627257,Impairment of trophic interactions between zebrafish (<i>Danio rerio</i>) and midge larvae (<i>Chironomus riparius</i>) by chlorpyrifos,2010,10,NA,ECOTOXICOLOGY,"[""0963-9292"", ""1573-3017     J9  - ECOTOXICOLOGY     JI  - Ecotoxicology""]",19,7,1294-1301,"Langer-Jaesrich, M and Kienle, C and Köhler, HR and Gerhardt, A",,English,,"[""Univ Tubingen, Dept Anim Physiol Ecol, D-72072 Tubingen, Germany"", ""LimCo Int, D-49477 Ibbenburen, Germany""]","The effects of chemicals on biotic interactions, such as competition and predation, have rarely been investigated in aquatic ecotoxicology. This study presents a new approach for the investigation of predator prey interactions between zebrafish (Danio rerio) and midge larvae (Chironomus riparius) impaired by chlorpyrifos (CHP), a neurotoxic insecticide. With a simple experimental design including four different treatments: (1) control, (2) predator exposed, (3) prey exposed and (4) both, predator and prey, exposed, we were able to detect by visual observation an increase in the feeding rate of zebrafish preying on exposed chironomids after acute (2 h) exposure to 6 mu g/l CHP. Previously, a decrease in the burrowing behaviour of exposed chironomid larvae was observed. However, when pre-exposing simultaneously both predators and prey, no significant differences in the feeding rate of zebrafish were observed. This suggests an impairment in prey recognition of the exposed zebrafish. At a lower CHP concentration (1 mu g/l), no differences in feeding rate of zebrafish were observed. We therefore propose the use of trophic interactions as parameters in higher tier studies for chemical testing and evaluation of ecotoxicological risk assessment.","Times Cited in Web of Science Core Collection:  16     Total Times Cited:  20     Cited Reference Count:  53 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: may do other behaviours",10.1007/s10646-010-0516-x     WE  - Science Citation Index Expanded (SCI-EXPANDED),Feeding depression;Pesticide;Non-biting midge;Fish;Interspecific interaction;PREDATOR-PREY INTERACTION;TENTANS DIPTERA;FISH PREDATION;TOXICITY;BEHAVIOR;FOOD;SEDIMENT;EXPOSURE;ATRAZINE;RIVER,NA,NA
rayyan-732627258,Transcriptomic changes underlie altered egg protein production and reduced fecundity in an estuarine model fish exposed to bifenthrin,2016,5,NA,AQUATIC TOXICOLOGY,"[""0166-445X"", ""1879-1514     J9  - AQUAT TOXICOL     JI  - Aquat. Toxicol.""]",174,NA,247-260,"Brander, SM and Jeffries, KM and Cole, BJ and DeCourten, BM and White, JW and Hasenbein, S and Fangue, NA and Connon, RE",,English,,"[""Univ N Carolina, Biol & Marine Biol, 601 South Coll Rd, Wilmington, NC 28403 USA"", ""Univ Calif Davis, Sch Vet Med, Anat Physiol & Cell Biol, One Shields Ave, Davis, CA 95616 USA"", ""Univ Calif Davis, Wildlife Fish & Conservat Biol, One Shields Ave, Davis, CA 95616 USA""]","Pyrethroid pesticides are a class of insecticides found to have endocrine disrupting properties in vertebrates such as fishes and in human cell lines. Endocrine disrupting chemicals (EDCs) are environmental contaminants that mimic or alter the process of hormone signaling. In particular, EDCs that alter estrogen and androgen signaling pathways are of major concern for fishes because these EDCs may alter reproductive physiology, behavior, and ultimately sex ratio. Bifenthrin, a pyrethroid with escalating usage, is confirmed to disrupt estrogen signaling in several species of fish, including Menidia beryllina (inland silverside), an Atherinid recently established as a euryhaline model. Our main objective was to broadly assess the molecular and physiological responses of M. beryllina to the ng/L concentrations of bifenthrin typically found in the environment, with a focus on endocrine-related effects, and to discern links between different tiers of the biological hierarchy. As such, we evaluated the response of juvenile Menidia to bifenthrin using a Menidia-specific microarray, quantitative real-time polymerase chain reaction (qPCR) on specific endocrine-related genes of interest, and a Menidia-specific ELISA to the egg-coat protein choriogenin, to evaluate a multitude of molecular-level responses that would inform mechanisms of toxicity and any underlying causes of change at higher biological levels of organization. The sublethal nominal concentrations tested (0.5, 5 and 50 ng/L) were chosen to represent the range of concentrations observed in the environment and to provide coverage of a variety of potential responses. We then employed a 21-day reproductive assay to evaluate reproductive responses to bifenthrin (at 0.5 ng/L) in a separate group of adult M. beryllina. The microarray analysis indicated that bifenthrin influences a diverse suite of molecular pathways, from baseline metabolic processes to carcinogenesis. A more targeted examination of gene expression via qPCR demonstrated that bifenthrin downregulates a number of estrogen-related transcripts, particularly at the lowest exposure level. Choriogenin protein also decreased with exposure to increasing concentrations of bifenthrin, and adult M. beryllina exposed to 0.5 ng/L had significantly reduced reproductive output (fertilized eggs per female). This reduction in fecundity is consistent with observed changes in endocrine-related gene expression and choriogenin production. Taken together, our results demonstrate that environmental concentrations of bifenthrin have potential to interfere with metabolic processes, endocrine signaling, and to decrease reproductive output. (C) 2016 Elsevier B.V. All rights reserved.","Times Cited in Web of Science Core Collection:  64     Total Times Cited:  68     Cited Reference Count:  103 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not pesticide",10.1016/j.aquatox.2016.02.014     WE  - Science Citation Index Expanded (SCI-EXPANDED),Pyrethroid;Inland silverside;Endocrine disruption;Gene expression;Microarray;Choriogenin;Spawning assay;ENDOCRINE-DISRUPTING CHEMICALS;MESSENGER-RNA EXPRESSION;ESTROGEN-RECEPTOR GPER;PYRETHROID INSECTICIDES;GENE-EXPRESSION;FRESH-WATER;ONCORHYNCHUS-MYKISS;HYALELLA-AZTECA;SPERM MOTILITY;TOXICITY;Transcriptome;Fertility;Ovum,NA,NA
rayyan-732627259,Glyphosate-based herbicides affect behavioural patterns of the livebearer <i>Jenynsia multidentata</i>,2021,6,1,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,"[""0944-1344"", ""1614-7499     J9  - ENVIRON SCI POLLUT R     JI  - Environ. Sci. Pollut. Res.""]",28,23,29958-29970,"Sánchez, JAA and Barros, DM and Bistoni, MD and Ballesteros, ML and Roggio, MA and Martins, CDM",,English,,"[""Univ Fed Rio Grande, Programa Posgrad Ciencias Fisiol, Inst Ciencias Biol, Ave Italia Km 8, BR-96203900 Rio Grande, RS, Brazil"", ""Univ Nacl Cordoba UNC, Fac Ciencias Exactas & Nat, Ave Velez Sarsfield 299, RA-5000 Cordoba, Argentina"", ""Consejo Nacl Invest Cient & Tecn CONICET, Inst Diversidad & Ecol Anim IDEA, Ave Velez Sarsfield 299, RA-5000 Cordoba, Argentina""]","Roundup (R) is one of the most widely marketed glyphosate-based herbicides in the world. There are many different formulations of this brand that differ from each other in glyphosate concentration, salts and adjuvants, including surfactants, which are labelled as ""inert"" compounds. Several studies have shown that these formulations are highly toxic to fish, even compared with pure glyphosate. However, mechanisms underlying this toxicity are not fully understood. In this context, this study evaluated the effects of exposure to Roundup Original (R) (RO), Roundup Transorb (R) (RT), and Roundup WG (R) (RWG) on the behavioural patterns of the livebearer Jenynsia multidentata. This fish naturally inhabits agricultural areas in southern Brazil and Argentina where glyphosate is used extensively. In the experiment, animals were exposed to the herbicides for 96 h, at the environmentally relevant concentration of 0.5 mg/L of glyphosate. Swimming performance, anxiety, aggressiveness, long-term memory and male sexual activity were recorded. The formulation RWG negatively affected swimming performance, thigmotaxia and long-term memory consolidation. Conversely, RT reduced the sexual performance of males. These results confirm that Roundup (R) formulations are extremely harmful and also that they have different targets of toxicity, affecting behaviours that are essential for fish survival.","Times Cited in Web of Science Core Collection:  10     Total Times Cited:  11     Cited Reference Count:  82 | RAYYAN-INCLUSION: {""Shiho""=>""Maybe"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not sure on life stage",10.1007/s11356-020-11958-8,Aquatic environment;Ecotoxicology;Roundup;Neurotoxicity;Behaviour;Fish,NA,NA
rayyan-732627260,"Effect of methyl parathion and chlorpyrifos on certain biomarkers in various tissues of guppy fish, <i>Poecilia reticulata</i>",2011,10,NA,PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,"[""0048-3575"", ""1095-9939     J9  - PESTIC BIOCHEM PHYS     JI  - Pest. Biochem. Physiol.""]",101,2,132-141,"Sharbidre, AA and Metkari, V and Patode, P",,English,,"Univ Pune, Dept Zool, Pune 411007, Maharashtra, India","Tests of acute toxicity were performed on the most common species of aquarium fish, Poecilia reticulata. Guppies (P. reticulata) were exposed to progressive concentrations of methyl parathion (MP) and chlorpyrifos (CPF); a semi-static method according to guidelines of OECD was used. Tests of acute toxicity were conducted using 10 fish for each separate concentration and for the control group. The results were subjected to probit analysis to determine the 96 h LC50 values. The 96 h LC50 values of MP and CPF to P. reticulata were 8.48 ppm/L (5.98-10.89) and 0.176 ppm/L (0.313-0.224) respectively. In addition, behavioral changes at each concentration were observed for the individual fish. Fish were exposed for 96 h to different sublethal concentrations of MP and CPF (1/4 LC50, 1/8 LC50 and 1/10 LC50) and their oxidative stress-induction potential was estimated in brain, liver and gills of fish. MDA content is induced in all tissues but maximum rise was observed in gills (161% and 153% for MP and CPF respectively). With regard to antioxidant defense system (ADS). GSH level decreased in the brain, liver and gills of tissues of MP treated fishes (22%, 6% and 13% respectively) and showed increase in brain and gills CPF treated (23% and 21% respectively). CAT, GST, GR and SOD levels fluctuated in all treatment groups relative to the control. Brain AChE showed dose-dependent inhibition in fish exposed to the higher concentrations reached 45% and 66% for MP and CPF respectively. Collective findings demonstrated that pesticide exposure of fish induced an increase in MDA and fluctuated ADS along with inhibited AChE. These findings may be used as valuable biomarkers for evaluation of water pollution. (C) 2011 Elsevier Inc. All rights reserved.","Times Cited in Web of Science Core Collection:  97     Total Times Cited:  110     Cited Reference Count:  121 | RAYYAN-INCLUSION: {""Shiho""=>""Excluded"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: no behaviour,unsure if measures behaviour",10.1016/j.pestbp.2011.09.002     WE  - Science Citation Index Expanded (SCI-EXPANDED),Antioxidant defense system;Lipid peroxidation;Acetylcholinesterase;FRESH-WATER FISH;INDUCED OXIDATIVE STRESS;CHANNA-PUNCTATUS BLOCH;CARP CYPRINUS-CARPIO;ANTIOXIDANT ENZYMES;LIPID-PEROXIDATION;REACTIVE OXYGEN;PROTECTIVE ROLE;ACUTE TOXICITY;DNA-DAMAGE;Biological Markers,NA,NA
rayyan-732627261,ALARM SUBSTANCE RECOGNITION AND PREDATOR AVOIDANCE BY CHINOOK SALMON (<i>ONCORHYNCHUS TSCHAWYTSCHA</i>) FOLLOWING EXPOSURE TO AN ORGANOPHOSPHATE PESTICIDE,2010,5,NA,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,"[""0730-7268"", ""1552-8618     J9  - ENVIRON TOXICOL CHEM     JI  - Environ. Toxicol. Chem.""]",29,5,1113-1122,"Palm, RC and Powell, DB",,English,,"ProFishent, Redmond, WA 98052 USA     FU  - Makhteshim Agan of North America     FX  - The authors acknowledge the use of the Battelle Marine Science Laboratory facilities and the wet laboratory assistance provided by Rhonda Karts. Funding was provided by Makhteshim Agan of North America. We also thank the Washington Department of Fish and Wildlife for the chinook salmon. Statistical consulting was provided by Alice Shelly of TerraStat Consulting Group (Seattle, WA).     PU  - WILEY     PI  - HOBOKEN     PA  - 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","The sense of smell in fish is thought to be important for behaviors associated with alarm scent recognition and predator avoidance. Olfactory function of juvenile chinook salmon was evaluated in two separate experiments following 2-h immersion exposures to 0, 1, 10, or 100 mu g diazinon/L. In the first test system. groups of 10 salmon were transferred to the prechoice zone of a Y-maze fluviarium with parallel streams of water. A dilute alarm scent composed of either chinook skin extract or L-serine was pumped into the water supply of one arm. Fish were allowed to choose either upstream arm by raising a containment screen for 10 min, then their positions were photographed and the screen lowered. In the second test system the relationship of diazinon exposure to predation susceptibility was directly examined by transferring groups of 20 salmon (10 diazinon-exposed, 10 control) to troughs containing a protective cover. These salmon were given two olfactory warnings by delivering conspecific skin extract to both their transfer container and the predation tank they entered. After a 2-min prey acclimation period, larger predator rainbow trout were allowed access to the downstream section of the tank containing the test salmon. The combined fish were observed until approximately 50% of the prey fish had been consumed. Statistical comparisons indicated that although the salmon did avoid the water streams containing alarm scents. none of the diazinon exposure levels resulted in significantly different outcomes from the controls (alpha = 0.05) in either the two-choice maze study or the predation study. Possible environmental and population implications are discussed in light of related olfaction and diazinon studies. Environ. Toxicol. Chem. 2010:29:1113-1122. (C) 2010 SETAC","Times Cited in Web of Science Core Collection:  7     Total Times Cited:  8     Cited Reference Count:  39 | RAYYAN-INCLUSION: {""Shiho""=>""Excluded"", ""Kyle ""=>""Maybe""} | RAYYAN-LABELS: not adult fish,not sure on life stage",10.1002/etc.142     WE  - Science Citation Index Expanded (SCI-EXPANDED),Diazinon;Chinook salmon;Olfaction;Y-maze;Predation;DECISION-MAKING;COHO SALMON;FISH;DIAZINON;ANTIPREDATOR;BEHAVIOR;TROUT;RESPONSES;RISK;Pesticides;Prednisolone;Organophosphates,NA,NA
