key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-732627215,Comparison of social behavior responses of Japanese medaka (Oryzias latipes) to lethal and sublethal chlorpyrifos concentrations at different exposure times.,2017,11,1,Ecotoxicology and environmental safety,1090-2414 0147-6513,145,NA,78-82,"Khalil, Fatma and Qiu, Xuchun and Kang, Ik Joon and Abo-Ghanema, Ismail and Shimasaki, Yohei and Oshima, Yuji",,eng,,,"Chlorpyrifos (CPF) is one of the most widely used insecticides and has been found in both urban and rural water bodies. In this study, we studied variations in the  social behavioral patterns, swimming behavior, and brain acetylcholinesterase  (AChE) activity of Japanese medaka exposed to lethal (0.12mg/L) and sublethal  (0.012mg/L) concentrations of CPF after different exposure times. Group behavior  performance (schooling, shoaling, and solitary) was determined on day 4 of lethal  exposure and on days 4, 8, and 12 of sublethal exposure. Swimming speed and brain  AChE activity were measured on days 4, 8, 12, 16, and 20 of sublethal CPF  exposure. We observed significant decreases in social behavior and swimming speed  (i.e., hypoactivity) in fish exposed to lethal CPF concentrations for 4 days. At  the sublethal concentration, there was increased schooling duration and  hyperactivity of fish on day 8 but not on day 4. In contrast, 12 days of  sublethal CPF exposure resulted in social behavior responses similar to those  after 4 days' lethal exposure, i.e., significant decreases in schooling frequency  and duration with a notable increase in duration of solitary behavior. Brain AChE  activity was inhibited in a time-dependent manner. Altered fish behavior in  response to organophosphorus pesticides such as CPF may be mediated by more than  AChE inhibition alone.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults? control?""]}",10.1016/j.ecoenv.2017.07.007,"*Social Behavior;Acetylcholinesterase;Acetylcholinesterase/metabolism;Animals;Behavior, Animal/*drug effects;Brain/drug effects/enzymology;Chlorpyrifos;Chlorpyrifos/*toxicity;Dose-Response Relationship, Drug;Fish;Hyperactivity;Hypoactivity;Oryzias/*physiology;Social behavior;Swimming;Time Factors;Water Pollutants, Chemical/*toxicity;Social Behavior",NA,NA
rayyan-732627216,"Exposure to a commercial glyphosate formulation (Roundup®) alters normal gill and liver histology and affects male sexual activity of Jenynsia multidentata  (Anablepidae, Cyprinodontiformes).",2012,1,1,Archives of environmental contamination and toxicology,1432-0703 0090-4341,62,1,107-117,"Hued, Andrea Cecilia and Oberhofer, Sabrina and de los Ángeles Bistoni, María",,eng,,,"Roundup is the most popular commercial glyphosate formulation applied in the cultivation of genetically modified glyphosate-resistant crops. The aim of this  study was to evaluate the histological lesions of the neotropical native fish,  Jenynsia multidentata, in response to acute and subchronic exposure to Roundup  and to determine if subchronic exposure to the herbicide causes changes in male  sexual activity of individuals exposed to a sublethal concentration (0.5 mg/l)  for 7 and 28 days. The estimated 96-h LC50 was 19.02 mg/l for both male and  female fish. Gill and liver histological lesions were evaluated through  histopathological indices allowing quantification of the histological damages in  fish exposed to different concentrations of the herbicide. Roundup induced  different histological alterations in a concentration-dependent manner. In  subchronic-exposure tests, Roundup also altered normal histology of the studied  organs and caused a significant decrease in the number of copulations and mating  success in male fish exposed to the herbicide. It is expected that in natural  environments contaminated with Roundup, both general health condition and  reproductive success of J. multidenatata could be seriously affected.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults?""]}",10.1007/s00244-011-9686-7,"*Cyprinodontiformes;Animals;Dose-Response Relationship, Drug;Female;Gills/*drug effects/pathology;Glycine/*analogs & derivatives/toxicity;Glyphosate;Herbicides/*toxicity;Lethal Dose 50;Liver/*drug effects/pathology;Male;Sexual Behavior, Animal/*drug effects;Toxicity Tests, Acute;Toxicity Tests, Subchronic;Water Pollutants, Chemical/*toxicity;Sexual Behavior;Liver",NA,NA
rayyan-732627217,Integrate transcriptomic and metabolomic analysis reveals the underlying mechanisms of behavioral disorders in zebrafish (Danio rerio) induced by  imidacloprid.,2023,4,20,The Science of the total environment,1879-1026 0048-9697,870,NA,161541,"Liu, Hongli and Fu, Ruiqiang and Zhang, Yanning and Mao, Liangang and Zhu, Lizhen and Zhang, Lan and Liu, Xingang and Jiang, Hongyun",,eng,,,"Imidacloprid, a widely used neonicotinoid insecticide, poses a significant threat to aquatic ecosystems. Behavior is a functional indicator of the net sensory,  motor, and integrative processes of the nervous system and is presumed to be more  sensitive in detecting toxicity. In the present study, we investigated the  behavioral effects of imidacloprid at the level of environmental concentrations  (1, 10 and 100 μg/L) for a constant exposure to zebrafish adults, and performed  the integrated transcriptomic and metabolomic analysis to analyze the molecular  mechanism underlying behavioral effects of imidacloprid. Our results show that  imidacloprid exposure significantly induce behavioral disruptions characterized  by anxiety, depression, and reduced physiological function including exploratory,  decision, social interaction and locomotor activity. Integrated transcriptomic  and metabolomic analysis indicate that the disruption of circadian rhythm,  metabolic imbalance of arginine and proline, and neurotransmitter disorder are  the underlying molecular mechanisms of behavioral impairment induced by  imidacloprid. The ""gene-metabolite-disease"" network consisted by 11 metabolites  and 15 genes is associated human disease Alzheimer's disease (AD) and  schizophrenia. Our results confirm the behavioral impairment induced by  imidacloprid at environmental concentrations for constant exposure. The  identified genes and metabolites can be used not only to illustrate the  underlying mechanisms, but also can be developed as biomarkers in determining the  ecological risk of imidacloprid to aquatic organisms even Homo sapiens.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""control?""]}",10.1016/j.scitotenv.2023.161541,"*Water Pollutants, Chemical/toxicity/metabolism;*Zebrafish/metabolism;Animals;Anxiety-like behavior;Arginine and proline metabolism;Circadian rhythm;Ecosystem;Humans;Learning and memory;Neonicotinoids/toxicity/metabolism;Social preference;Transcriptome;Zebrafish;Mental Disorders",NA,NA
rayyan-732627218,Diuron metabolites act as endocrine disruptors and alter aggressive behavior in Nile tilapia (Oreochromis niloticus).,2018,1,1,Chemosphere,1879-1298 0045-6535,191,NA,832-838,"Boscolo, Camila Nomura Pereira and Pereira, Thiago Scremin Boscolo and Batalhão, Isabela Gertrudes and Dourado, Priscila Leocadia Rosa and Schlenk, Daniel and de Almeida, Eduardo Alves",,eng,,,"Diuron and its biodegradation metabolites were recently reported to cause alterations in plasma steroid hormone concentrations with subsequent impacts on  reproductive development in fish. Since steroid hormone biosynthesis is regulated  through neurotransmission of the central nervous system (CNS), studies were  conducted to determine whether neurotransmitters that control hormone  biosynthesis could be affected after diuron and diuron metabolites treatment. As  the same neurotransmitters and steroid hormones regulate behavioral outcomes,  aggression was also evaluated in male Nile tilapia (Oreochromis niloticus). Male  tilapias were exposed for 10 days to waterborne diuron and the metabolites  3,4-dichloroaniline (DCA), 3,4-dichlorophenyl-N-methylurea (DCPMU), at nominal  concentrations of 100 ng L(-1). In contrast to Diuron, DCA and DCPMU  significantly diminished plasma testosterone concentrations (39.4% and 36.8%,  respectively) and reduced dopamine levels in the brain (47.1% and 44.2%,  respectively). In addition, concentrations of the stress steroid, cortisol were  increased after DCA (71.0%) and DCPMU (57.8-%) exposure. A significant decrease  in aggressive behavior was also observed in animals treated with the metabolites  DCA (50.9%) and DCPMU (68.8%). These results indicate that biotransformation of  diuron to active metabolites alter signaling pathways of the CNS which may impact  androgen and the stress response as well as behavior necessary for social  dominance, growth, and reproduction.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults? control?""]}",10.1016/j.chemosphere.2017.10.009,"Animals;Behavior;Behavior, Animal/drug effects;Biotransformation;Brain neurotransmitter;Central Nervous System/drug effects;Cichlids/metabolism/*physiology;Diuron/*metabolism;Endocrine Disruptors/*pharmacology;Herbicides;Herbicides/metabolism;Hormones;Male;Water Pollutants, Chemical/metabolism;Aggression",NA,NA
rayyan-732627219,Neurotoxicity Assessment in Adult Danio rerio using a Battery of Behavioral Tests in a Single Tank.,2023,11,3,,,NA,NA,,"Bedrossiantz, Juliette and Prats, Eva and Raldúa, Demetrio",,eng,,United States,"The presence of neuropathological effects proved to be, for many years, the main endpoint for assessing the neurotoxicity of a chemical substance. However, in the  last 50 years, the effects of chemicals on the behavior of model species have  been actively investigated. Progressively, behavioral endpoints were incorporated  into neurotoxicological screening protocols, and these functional outcomes are  now routinely used to identify and determine the potential neurotoxicity of  chemicals. Behavioral assays in adult zebrafish provide a standardized and  reliable means to study a wide range of behaviors, including anxiety, social  interaction, learning, memory, and addiction. Behavioral assays in adult  zebrafish typically involve placing the fish in an experimental arena and  recording and analyzing their behavior using video tracking software. Fish can be  exposed to various stimuli, and their behavior can be quantified using a variety  of metrics. The novel tank test is one of the most accepted and widely used tests  to study anxiety-like behavior in fish. The shoaling and social preference tests  are useful in studying the social behavior of zebrafish. This assay is  particularly interesting since the behavior of the entire shoal is studied. These  assays have proven to be highly reproducible and sensitive to pharmacological and  genetic manipulations, making them valuable tools for studying the neural  circuits and molecular mechanisms underlying behavior. Additionally, these assays  can be used in drug screening to identify compounds that may be potential  modulators of behavior. We will show in this work how to apply behavioral tools  in fish neurotoxicology, analyzing the effect of methamphetamine, a recreational  drug, and glyphosate, an environmental pollutant. The results demonstrate the  significant contribution of behavioral assays in adult zebrafish to the  understanding of the neurotoxicological effects of environmental pollutants and  drugs, in addition to providing insights into the molecular mechanisms that may  alter neuronal function.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""}",,"*Behavior, Animal/physiology;*Zebrafish/physiology;Animals;Anxiety/chemically induced;Behavior Rating Scale;Social Behavior",NA,NA
rayyan-732627220,Exposure to carbamate fungicide iodocarb does not affect reproductive behavior or milt volumes in precocious male brown trout (Salmo trutta L.) parr.,2020,8,NA,Fish physiology and biochemistry,1573-5168 0920-1742,46,4,1451-1460,"Olsén, K. Håkan and Olsén, Hanna L.",,eng,,,"Previous studies with olfactory-disturbing pesticides resulted after exposure in disturbed behavior and physiology in fish. In the present experiment,  reproductive behavior and milt volumes of precocious brown trout (Salmo trutta  L.) male parr were studied in a large stream aquarium after exposure to the  olfactory-disturbing fungicide 15 μg l(-1) IPBC (iodocarb; 3-iodo-2-propynyl  butyl carbamate) for 96 h. The statistical analyses did not reveal any  significant differences for time attending females between controls and  IPBC-exposed males. Furthermore, there were no significant differences in milt  volumes. However, when taking all fish into consideration, there were significant  differences in milt volumes between parr that had been attending females and  those had not been attending females. Controls that had attended females had  significantly higher milt volumes than controls or IPBC-exposed males that had  not attended females. Taking all control and IPBC parr into consideration, there  was a statistically significant positive correlation between time attended  females and volume of milt and gonadosomatic index (GSI), respectively. In  summary, 15 μg l(-1) IPBC did not have any significant effects on mature male  parr reproductive behavior and milt volumes.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults?""]}",10.1007/s10695-020-00803-x,"Analysis of Variance;Animals;Antifungal Agents/*pharmacology;Carbamates/*pharmacology;Female;Iodocarb;Male;Milt volumes;Olfaction;Random Allocation;Reproductive behavior;Salmo trutta;Sexual Behavior, Animal/*drug effects;Statistics, Nonparametric;Trout/*physiology;Reproductive Behavior;Carbamates",NA,NA
rayyan-732627221,Subchronic atrazine exposure changes defensive behaviour profile and disrupts brain acetylcholinesterase activity of zebrafish.,2014,7,8,Neurotoxicology and teratology,1872-9738 0892-0362,44,NA,62-69,"Schmidel, Ademir J. and Assmann, Karla L. and Werlang, Chariane C. and Bertoncello, Kanandra T. and Francescon, Francini and Rambo, Cassiano L. and Beltrame, Gabriela M. and Calegari, Daiane and Batista, Cibele B. and Blaser, Rachel E. and Roman Júnior, Walter A. and Conterato, Greicy M. M. and Piato, Angelo L. and Zanatta, Leila and Magro, Jacir Dal and Rosemberg, Denis B.",,eng,,,"Animal behaviour is the interaction between environment and an individual organism, which also can be influenced by its neighbours. Variations in  environmental conditions, as those caused by contaminants, may lead to  neurochemical impairments altering the pattern of the behavioural repertoire of  the species. Atrazine (ATZ) is an herbicide widely used in agriculture that is  frequently detected in surface water, affecting non-target species. The zebrafish  is a valuable model organism to assess behavioural and neurochemical effects of  different contaminants since it presents a robust behavioural repertoire and also  all major neurotransmitter systems described for mammalian species. The goal of  this study was to evaluate the effects of subchronic ATZ exposure in defensive  behaviours of zebrafish (shoaling, thigmotaxis, and depth preference) using the  split depth tank. Furthermore, to investigate a putative role of cholinergic  signalling on ATZ-mediated effects, we tested whether this herbicide alters  acetylcholinesterase (AChE) activity in brain and muscle preparations. Fish were  exposed to ATZ for 14days and the following groups were tested: control (0.2%  acetone) and ATZ (10 and 1000μg/L). The behaviour of four animals in the same  tank was recorded for 6min and biological samples were prepared. Our results  showed that 1000μg/L ATZ significantly increased the inter-fish distance, as well  as the nearest and farthest neighbour distances. This group also presented an  increase in the shoal area with decreased social interaction. No significant  differences were detected for the number of animals in the shallow area, latency  to enter the shallow and time spent in shallow and deep areas of the apparatus,  but the ATZ 1000 group spent significantly more time near the walls. Although ATZ  did not affect muscular AChE, it significantly reduced AChE activity in brain.  Exposure to 10μg/L ATZ did not affect behaviour or AChE activity. These data  suggest that ATZ impairs defensive behaviours of zebrafish, which could be  related to its action on brain cholinergic neurotransmission. Moreover, the use  of the split depth tank could be an alternative strategy to assess group  behaviour and depth preference after exposure to chemical compounds.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults?""]}",10.1016/j.ntt.2014.05.006,"Acetylcholinesterase;Acetylcholinesterase/*metabolism;Animals;Atrazine;Atrazine/administration & dosage/*toxicity;Behavior, Animal/*drug effects;Brain/*drug effects/enzymology;Exploratory activity;Herbicides/administration & dosage/*toxicity;Shoaling behaviour;Zebrafish;Brain",NA,NA
rayyan-732627222,Waterborne Exposure of Paclobutrazol at Environmental Relevant Concentration Induce Locomotion Hyperactivity in Larvae and Anxiolytic Exploratory Behavior in  Adult Zebrafish.,2020,6,27,International journal of environmental research and public health,1660-4601 1661-7827,17,13,,"Hussain, Akhlaq and Audira, Gilbert and Siregar, Petrus and Lin, Yi-Chen and Villalobos, Omar and Villaflores, Oliver and Wang, Wen-Der and Hsiao, Chung-Der",,eng,,,"The available arable land is unable to fulfill the food production need of rapidly the exponentially growing human population in the world. Pesticides are  one of those different measures taken to meet this demand. As a plant growth  regulator to block gibberellin, paclobutrazol (PBZ) is used excessively  throughout the world to promote early fruit setting, and to increase seed setting  which might be harmful because PBZ is a very stable compound; therefore, it can  bioaccumulate into the food chain of an ecosystem. In the present study, we  discovered unexpected effects of PBZ on zebrafish larvae and adult behaviors by  challenging them with low dose exposure. Zebrafish larvae aged 4 days  post-fertilization (dpf) were exposed for 24 h at 10 µg/L (0.01 ppm) and 100 µg/L  (0.1 ppm) of PBZ, respectively, and adults were incubated at 100 µg/L (0.1 ppm)  and 1000 µg/L (1 ppm) concentrations of PBZ, respectively, for fourteen days.  After incubation, the locomotor activity, burst, and rotation movement for the  larvae; and multiple behavioral tests such as novel tank exploration, mirror  biting, shoaling, predator avoidance, and social interaction for adult zebrafish  were evaluated. Brain tissues of the adult fish were dissected and subjected to  biochemical analyses of the antioxidant response, oxidative stress, superoxide  dismutase (SOD), and neurotransmitter levels. Zebrafish larvae exposed to PBZ  exhibited locomotion hyperactivity with a high burst movement and swimming  pattern. In adult zebrafish, PBZ resulted in anxiolytic exploratory behavior,  while no significant results were found in social interaction, shoal making, and  predator avoidance behaviors. Interestingly, high dose PBZ exposure significantly  compromised the innate aggressive behavior of the adult fish. Biochemical assays  for oxidative stress, antioxidant response, and superoxide dismutase (SOD) showed  significant reductions in their relative contents. In conclusion, for the first  time, our behavior assays revealed that chronic PBZ exposure induced behavioral  alterations in both larvae and the adult zebrafish. Because PBZ is a widely-used  plant growth regulator, we suggest that it is necessary to conduct more thorough  tests for its biosafety and bioaccumulation.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""control?""]}",10.3390/ijerph17134632,"*Anti-Anxiety Agents/toxicity;*Zebrafish;Animals;antioxidant response;anxiolytic behavior;Behavior, Animal;biosafety;Ecosystem;Exploratory Behavior/*drug effects;Larva/drug effects;Locomotion;Motor Activity;Paclobutrazol;Triazoles;Anti-Anxiety Agents",NA,NA
rayyan-732627223,"Acute mancozeb-fungicide exposure induces neuro-ethology disruption, health disorders, and immune-oxidative dysfunction in Nile tilapia (Oreochromis  niloticus).",2023,8,NA,"Aquatic toxicology (Amsterdam, Netherlands)",1879-1514 0166-445X,261,NA,106630,"Ibrahim, Rowida E. and Elbealy, Mohamed A. and Salem, Gamal A. and Abdelwarith, Abdelwahab A. and Younis, Elsayed M. and Wagih, Eman and Elkady, Ahmed Asaid and Davies, Simon J. and Rahman, Afaf N. Abdel",,eng,,,"An acute exposure study of mancozeb (MAZ) fungicide was applied on Oreochromis niloticus for 96-h duration. Three hundred fish (20.50 ± 1.60 g) were assigned  into six groups (50 fish/ group; 10 fish/replicate) and exposed to different six  concentrations (0, 4, 8, 12, 16, and 20 mg L(-1)) of MAZ for 96-h. The Probit  analysis program was used to compute the 96-h lethal concentration 50 (96-h  LC(50)) of MAZ. During the exposure duration, the fish's behavior, clinical  symptoms, and mortalities were recorded daily. After the exposure period was  ended, the hematological, biochemical, immunological, and oxidant/antioxidant  parameters were evaluated. The results of this study recorded the 96-h LC(50) of  MAZ for O. niloticus to be 11.49 mg L(-1). Acute MAZ exposure badly affected the  fish's behavior in the form of increased the breath gasping and swimming activity  with aggressive mode. The exposed fish showed excessive body hemorrhages and fin  rot. The survival rate of the exposed fish to MAZ was 100, 80, 66, 50, 38, and  30% in 0, 4, 8, 12, 16, and 20 mg L(-1) MAZ, respectively. The hematological  indices (red blood cell count, hemoglobin, packed cell volume%, and white blood  cell count) were significantly decreased by increasing the MAZ exposure  concentration (8-20 mg L(-1)). The acetylcholine esterase activity and immune  indices (lysozyme, nitric oxide, immunoglobulin M, complement 3) were decreased  by MAZ exposure (4-20 mg L(-1)). Acute MAZ exposure induced hepato-renal  dysfunction and elevated stress-related parameter (cortisol) by increasing the  MAZ concentration. A significant reduction in the antioxidant parameters (total  antioxidant activity, catalase, and superoxide dismutase) with increasing the  lipid peroxidation marker (malondialdehyde) was noticed by acute MAZ exposure (4  -20 mg L(-1)) in O. niloticus. Based on these outcomes, the MAZ exposure induced  toxicity to the fish evident in changes in fish behavior, neurological activity,  hepato-renal functioning, and immune-antioxidant responses which suggest  physiological disruption.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""conspecific interactions?"", ""adults?""]}",10.1016/j.aquatox.2023.106630,"*Cichlids/physiology;*Fungicides, Industrial/toxicity;*Water Pollutants, Chemical/toxicity;Animal Feed/analysis;Animals;Antioxidants/metabolism;Behavior;Blood profile;Diet;Dietary Supplements/analysis;Ethology;Immune status;MAZ;Oreochromis niloticus;Oxidative Stress;Toxicity",NA,NA
rayyan-732627224,Evaluation of the acute and sublethal toxicity of Mancozeb in Pacamã (Lophiosilurus alexandri).,2023,NA,NA,Brazilian journal of biology = Revista brasleira de biologia,1678-4375 1519-6984,83,NA,e274393,"Silva, A. L. and Albinati, A. C. L. and Souza, S. A. and Marques, J. V. S. and Andrade, I. B. M. and Souza, Y. R. C. and Amorim, A. G.",,eng,,,"The toxic potential of dithiocarbamates fungicides widely used in world agriculture is well known, among which Mancozeb is one of the most used. This  study aimed to evaluate the toxicity of Mancozeb, determining the LC50% of the  product and the behavioral and histological changes observed in fish of the  Pacamã species through acute and sublethal toxicity tests. The first experiment  was carried out on Pacamã fingerlings exposed to dosages of 0.5, 1, 2, 4, and  8mg/L of Mancozeb under the form ManzateWG®, for a total period of 96 hours in  the acute experiment, and in the second experiment, fish were subjected to  concentrations of 1/10 of those used in the acute experiment (0.05, 0.1, 0.2, 0.4  and 0.8mg/L, respectively), for 15 days in total. The 50% lethal concentration of  ManzateWG® was calculated at the end of the acute experiment, presenting a value  of 2.29mg/L at 96h for Pacamã fingerlings. A behavioral assessment was carried  out through daily observation of the fish during both experiments, and an  increase in mucus production was observed, as well as atypical social behavior in  those exposed to the toxic agent. Histopathological evaluation was performed on  livers collected after the end of the sublethal experiment, and the main hepatic  alterations observed were cytoplasmic vacuolization, inflammatory infiltrate, and  necrosis. Mancozeb has toxic potential and is capable of generating behavioral  changes, as well as increasing the risk of liver damage in Pacamãs exposed to  this compound.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""adults? control?""]}",10.1590/1519-6984.274393,"*Catfishes;*Fungicides, Industrial/toxicity;*Maneb/toxicity;*Zineb/toxicity;Animals;Toxicity Tests",NA,NA
rayyan-732627225,Long-term exposure to cyprodinil causes abnormal zebrafish aggressive and antipredator behavior through the hypothalamic-pituitary-interrenal axis.,2021,12,1,"Aquatic toxicology (Amsterdam, Netherlands)",1879-1514 0166-445X,241,NA,106002,"Tang, Chen and Zhu, Yue and Laziyan, Yibimu and Yang, Chunyan and He, Chengyong and Zuo, Zhenghong",,eng,,,"Cyprodinil, one of the main pyrimidinamine fungicides, has been used to control fungal diseases in plants and vegetables worldwide. Previous studies have  investigated the influences of cyprodinil on the developmental and reproductive  toxicity of fish. However, it remains unknown whether it affects fish behaviors  and the underlying mechanisms. In our current study, zebrafish, an ideal model  animal for behavioral studies, were exposed to cyprodinil from fertilization to  240 days postfertilization at 0.1 μg/L (environmentally relevant concentration)  and 1, 10 μg/L. Firstly, we observed that aggressive behavior of zebrafish was  significantly enhanced after exposure to 0.1-10 μg/L cyprodinil and antipredator  behavior was decreased after exposure. Cyprodinil exposure altered the  adrenocorticotropic hormone and cortisol levels, which regulate cortisol  homeostasis and were significantly reduced in all exposure groups (0.1-10 μg/L).  In addition, most of the key genes in the hypothalamic-pituitary-interrenal gland  axis, such as corticotropin-releasing hormone and melanocortin 2 receptor, were  downregulated significantly in all exposure groups, which was consistent with the  hormone levels. In addition, in the hypothalamus, the number of apoptotic cells  increased in a dose-dependent manner in the cyprodinil exposure groups. Moreover,  these changes were potentially responsible for the increased aggression of  zebrafish during the mirror-like aggressive test and for the reduced antipredator  behavior during the predator avoidance test. Overall, the data provided herein  further our understanding of cyprodinil toxicity and can be used to assess the  ecological effects of cyprodinil on the induction of abnormal behaviors at the  environmental level.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Excluded""}",10.1016/j.aquatox.2021.106002,"*Water Pollutants, Chemical/toxicity;*Zebrafish;Aggression;Aggressive behavior;Animals;Antipredator behavior;Cyprodinil;Hydrocortisone;Hypothalamic–pituitary–interrenal axis;Pyrimidines;Zebrafish",NA,NA
rayyan-732627226,Abamectin promotes behavior changes and liver injury in zebrafish.,2023,1,1,Chemosphere,1879-1298 0045-6535,311,NA,136941,"Santos, Keiza Priscila Enes Dos and Ferreira Silva, Isabella and Mano-Sousa, Brayan Jonas and Duarte-Almeida, Joaquim Maurício and Castro, Whocely Victor de and Azambuja Ribeiro, Rosy Iara Maciel de and Santos, Hélio Batista and Thomé, Ralph Gruppi",,eng,,,"The indiscriminate use of pesticides is a worldwide concern due to the environment contamination since it can cause deleterious effects to non-target  organisms including the fishes. The effects of abamectin, a pesticide from the  avermectin family, were evaluated in adult zebrafish (Danio rerio) after exposure  to a commercial formula commonly used in Brazil. The animals were submitted to  acute (96 h) and to a short-term chronic exposure (15 days) of distinct  concentrations of abamectin. LC50 was determined and a histological study  followed by an immunohistochemistry analysis for P-gp and HSP70 identification  were performed on livers of the animals submitted to the acute and chronic  treatment, respectively. Moreover, behavior patterns were observed daily in both  trials. A LC50 value of 105.68 μg/L was determined. The histological analysis  revealed a morphological alteration of the hepatocytes, glycogen accumulation,  degeneration, and disorganization of the cytoplasm, and a pyknotic, irregular,  and laterally located nuclei. The immunohistochemistry for HSP70 and P-gp showed  strong staining in the hepatocytes of the control groups and progressive decrease  as the concentration of abamectin increased. Changes were observed in body  posture, movement around the aquarium, opercular activity, body color and search  for food in the groups treated with abamectin. The results presented suggest that  abamectin can affect the behavioral pattern of the animals, promote morphological  changes, and decrease the expression of HSP70 and P-gp in zebrafish liver.","RAYYAN-INCLUSION: {""Kyle ""=>""Maybe"", ""Rhiannon""=>""Maybe""} | USER-NOTES: {""Rhiannon""=>[""conspecific behaviours?""]}",10.1016/j.chemosphere.2022.136941,*Pesticides;*Zebrafish;Abamectin;Animals;Avermectins;Behavior;Environmental Pollution;Histopathology;Liver,NA,NA
